price;lotSize;age;landValue;livingArea;pctCollege;bedrooms;fireplaces;bathrooms;rooms;heating;fuel;sewer;waterfront;newConstruction;centralAir;built date;property code;mtrsmyroom;category
169900;0.06;27;16400;1452;64;3;1;1.5;5;hot air;gas;public/commercial;No;No;Yes;17/08/1993;UC0101639635AWS68543;3570,4;Mx
210500;0.28;22;32000;1792;64;3;1;1.5;5;electric;electric;public/commercial;No;No;No;16/08/1998;UC0101494676AWS17300;6758,4;M
305000;0.92;16;35900;2290;75;4;1;2;7;hot water/steam;oil;septic;No;No;No;14/08/2004;UC0101516401AWS44792;5455,714286;Mx
508000;0.17;1;116700;3511;64;4;1;2.5;12;hot air;gas;public/commercial;No;No;No;11/08/2019;UC0101776842AWS1350;10017,58333;Lx
220000;0.41;39;30500;1922;64;4;;1.5;9;hot air;gas;public/commercial;No;No;No;20/08/1981;UC0101499253AWS41964;3602,444444;Mx
256000;0.5;20;29000;2263;64;4;1;2.5;11;hot water/steam;gas;public/commercial;No;No;No;15/08/2000;UC0101602659AWS4983;2842,090909;S
196900;0.41;35;30500;1672;64;4;;1.5;6;hot air;gas;public/commercial;No;No;Yes;19/08/1985;UC0101483303AWS85556;5362;Mx
233000;0.26;30;21900;1902;64;3;1;1.5;5;hot air;gas;public/commercial;No;No;Yes;18/08/1990;UC0101611721AWS2671;4760,4;Mx
140000;0.06;20;16400;1479;64;2;1;1.5;7;hot air;gas;public/commercial;No;No;Yes;15/08/2000;UC0101272084AWS97035;2554,142857;S
162900;0.12;20;18200;1314;64;2;1;1.5;5;electric;electric;public/commercial;No;No;No;15/08/2000;UC0101965705AWS83957;3902,8;Mx
178000;0.17;18;18700;1302;64;2;;1.5;4;electric;electric;public/commercial;No;No;Yes;15/08/2002;UC0101259990AWS30704;5000,5;Mx
265000;0.67;40;34100;2310;64;5;1;2.5;10;hot water/steam;gas;public/commercial;No;No;No;20/08/1980;UC0101719588AWS24300;3641;Mx
454900;0.66;9;75800;2880;64;4;1;2.5;11;hot air;gas;public/commercial;No;No;No;13/08/2011;UC0101362589AWS42720;7152,727273;M
215000;5.65;53;69400;1948;64;2;1;1.5;5;hot air;oil;public/commercial;No;No;Yes;24/08/1967;UC0101637526AWS22267;14269,6;L
248000;0.67;16;39600;1613;64;3;1;1.5;8;hot air;gas;public/commercial;No;No;Yes;14/08/2004;UC0101221439AWS76003;5151,625;Mx
395000;0.7;16;35000;2803;64;4;1;3;10;hot water/steam;gas;public/commercial;No;No;Yes;14/08/2004;UC0101702533AWS19447;3780,3;Mx
171500;0.07;20;16800;1479;64;3;1;1.5;4;electric;electric;public/commercial;No;No;Yes;15/08/2000;UC0101333319AWS72601;4569,75;Mx
268000;0.48;27;62000;2147;64;4;1;2.5;10;hot air;gas;public/commercial;No;No;Yes;17/08/1993;UC0101336931AWS66574;6414,7;M
166500;0.06;20;16400;1314;64;2;1;1.5;4;electric;electric;public/commercial;No;No;Yes;15/08/2000;UC0101154530AWS17745;4428,5;Mx
355000;0.43;7;39000;2330;64;4;1;2.5;7;hot air;gas;public/commercial;No;No;Yes;12/08/2013;UC0101591050AWS36330;5904,285714;M
165000;0.93;13;38300;1352;64;3;;1;8;hot air;gas;septic;No;No;No;14/08/2007;UC0101380148AWS74471;4956,5;Mx
300000;0.08;34;37300;2276;64;5;1;2.5;10;hot water/steam;gas;public/commercial;No;No;No;19/08/1986;UC0101867019AWS20558;3957,6;Mx
350000;0.5;18;63500;2162;64;4;1;2.5;9;hot air;gas;public/commercial;No;No;Yes;15/08/2002;UC0101605463AWS36304;7295,777778;M
279900;0.49;19;62800;2091;64;4;1;2.5;8;hot air;gas;public/commercial;No;No;Yes;15/08/2001;UC0101898145AWS38753;8111,375;M
265000;0.65;37;33500;2564;64;4;1;2.5;8;hot water/steam;gas;public/commercial;No;No;No;20/08/1983;UC0101273300AWS4157;4508;Mx
267000;0.31;33;25100;2050;64;4;;1.5;9;hot air;gas;public/commercial;No;No;No;19/08/1987;UC010193848AWS16105;3016,666667;Mx
235000;0.76;38;35300;1768;64;3;;2;5;hot water/steam;gas;public/commercial;No;No;No;20/08/1982;UC0101169757AWS46877;7413,6;M
299900;0.46;18;60500;2497;64;3;1;2.5;9;hot air;gas;public/commercial;No;No;Yes;15/08/2002;UC0101516089AWS73542;6999,666667;M
167000;0.07;26;16800;1290;64;2;1;1.5;7;hot air;gas;public/commercial;No;No;Yes;17/08/1994;UC0101427046AWS98464;2584,285714;S
168000;0.4;149;28000;1776;64;3;;2;8;hot air;oil;septic;No;No;No;###############################################################################################################################################################################################################################################################;UC0101873927AWS42387;3722;Mx
150000;0.07;21;16800;1480;64;3;;1.5;6;electric;electric;public/commercial;No;No;No;16/08/1999;UC0101936174AWS21096;3046,666667;Mx
255000;0.41;21;25400;1910;64;4;;2.5;6;hot air;gas;public/commercial;No;No;Yes;16/08/1999;UC0101176254AWS65262;4551,666667;Mx
455000;4.2;29;70500;2828;64;3;1;2.5;10;electric;electric;septic;No;No;Yes;18/08/1991;UC0101967821AWS19679;7332,8;M
351100;0.46;3;16100;2535;64;4;1;2.5;10;hot air;gas;public/commercial;No;No;No;11/08/2017;UC0101391694AWS65265;1863,5;S
315000;0.46;36;27400;2576;64;4;1;2.5;12;hot water/steam;gas;public/commercial;No;No;No;19/08/1984;UC0101815059AWS58585;2498;S
220000;0.4;21;28000;1500;64;3;;1.5;7;hot air;gas;public/commercial;No;No;No;16/08/1999;UC010145876AWS26846;4214,285714;Mx
159000;0.14;20;18400;1480;64;3;;1.5;8;electric;electric;public/commercial;No;No;No;15/08/2000;UC0101455959AWS79741;2485;S
341000;0.57;16;68800;2250;64;3;1;2.5;8;hot air;gas;public/commercial;No;No;Yes;14/08/2004;UC0101211453AWS96102;8881,25;M
276000;0.47;19;36600;1831;64;3;1;2;5;hot air;gas;public/commercial;No;No;Yes;15/08/2001;UC0101906194AWS51845;7686,2;M
309000;0.49;19;62800;2214;64;4;1;2.5;10;hot air;gas;public/commercial;No;No;Yes;15/08/2001;UC0101986886AWS58596;6501,4;M
217021;0.46;31;32700;1846;64;3;;1.5;7;hot water/steam;gas;septic;No;No;No;18/08/1989;UC0101806530AWS25331;4935,142857;Mx
188500;0.05;19;16000;1302;64;2;;1.5;6;hot air;gas;public/commercial;No;No;Yes;15/08/2001;UC0101979709AWS56190;2883,666667;S
320000;0.55;33;50300;2212;64;4;1;2.5;9;hot air;gas;public/commercial;No;No;Yes;19/08/1987;UC0101534378AWS96250;5834,666667;M
247000;0.34;40;39000;1783;64;4;1;2.5;10;hot air;gas;public/commercial;No;No;No;20/08/1980;UC0101923767AWS68131;4078,3;Mx
166000;0.1;21;18000;1480;64;2;1;1.5;7;electric;electric;public/commercial;No;No;No;16/08/1999;UC0101450813AWS25095;2782,857143;S
236000;0.15;37;38800;1794;64;3;;2;6;hot water/steam;oil;septic;No;No;No;20/08/1983;UC0101537823AWS90917;6765,666667;M
233900;0.3;32;24500;1918;64;4;1;1.5;6;hot air;gas;public/commercial;No;No;Yes;18/08/1988;UC0101902424AWS15277;4403;Mx
162740;0.07;21;16800;1480;64;3;1;1.5;8;hot air;gas;public/commercial;No;No;No;16/08/1999;UC0101399983AWS25116;2285;S
225000;0.45;35;32300;1756;64;4;1;1.5;7;hot air;gas;public/commercial;No;No;No;19/08/1985;UC0101334864AWS90015;4865,142857;Mx
360000;0.91;17;77200;2499;64;4;1;3;7;hot water/steam;gas;public/commercial;No;No;Yes;15/08/2003;UC0101855807AWS48466;11385,57143;Lx
281520;0.56;34;30800;2310;64;5;1;3;8;hot water/steam;gas;public/commercial;No;No;Yes;19/08/1986;UC0101254275AWS20510;4138,75;Mx
365000;0.56;0;37900;2950;64;4;1;2.5;12;hot air;gas;public/commercial;No;No;No;10/08/2020;UC0101691889AWS55977;3404,166667;Mx
315000;0.6;20;71000;2702;64;4;3;2.5;10;hot air;gas;public/commercial;No;No;Yes;15/08/2000;UC0101781434AWS47298;7370,2;M
297900;0.3;15;34000;2288;64;3;1;2.5;8;hot air;gas;public/commercial;No;No;Yes;14/08/2005;UC0101688588AWS66093;4536;Mx
270000;0.42;35;30900;1838;64;4;;1.5;7;hot air;gas;public/commercial;No;No;Yes;19/08/1985;UC0101736550AWS20142;4676,857143;Mx
260000;0.42;27;25800;2310;64;4;1;2.5;10;hot water/steam;gas;public/commercial;No;No;No;17/08/1993;UC0101447931AWS29476;2811;S
72000;0.33;85;24600;1152;52;3;;1;6;electric;electric;septic;No;No;No;1/09/1935;UC0101144702AWS77654;4292;Mx
229500;0.34;22;22600;1577;64;3;;2;8;hot air;gas;public/commercial;No;No;No;16/08/1998;UC0101195288AWS46954;3022,125;Mx
275000;0.54;19;30200;2175;64;4;1;2.5;10;hot water/steam;gas;public/commercial;No;No;No;15/08/2001;UC0101736941AWS70083;3237,5;Mx
155000;0.29;23;19500;1375;64;2;;1.5;4;hot air;gas;public/commercial;No;No;No;16/08/1997;UC0101937439AWS65544;5218,75;Mx
225570;0.37;27;23800;1616;64;3;1;3;8;hot water/steam;gas;public/commercial;No;No;No;17/08/1993;UC0101540288AWS68960;3177;Mx
224000;0.54;38;34700;1954;64;4;1;2;10;hot air;gas;public/commercial;No;No;No;20/08/1982;UC0101162027AWS49687;3665,4;Mx
290000;0.61;34;32300;2728;64;4;1;2.5;10;hot water/steam;gas;public/commercial;No;No;No;19/08/1986;UC0101899763AWS64140;3502,8;Mx
262000;0.64;35;33200;2553;64;4;1;2.5;9;hot water/steam;gas;public/commercial;No;No;No;19/08/1985;UC0101968968AWS8052;3972,555556;Mx
319900;0.34;3;11900;1963;64;4;1;2.5;8;hot air;gas;public/commercial;No;No;No;11/08/2017;UC0101344869AWS23638;1732,875;S
265000;0.45;43;27000;2564;64;4;1;2.5;11;hot water/steam;gas;public/commercial;No;No;No;21/08/1977;UC0101624684AWS12142;2687,636364;S
255000;0.33;19;35500;1792;64;3;1;1.5;7;electric;gas;public/commercial;No;No;Yes;15/08/2001;UC0101447876AWS68917;5327,428571;Mx
217300;0.35;40;27800;1663;64;3;1;1;8;hot water/steam;gas;public/commercial;No;No;No;20/08/1980;UC010195501AWS22998;3682,875;Mx
291000;0.49;6;17200;2070;64;4;1;2.5;6;hot air;gas;public/commercial;No;No;Yes;12/08/2014;UC0101599994AWS15381;3211,666667;Mx
319000;0.46;26;48000;2588;64;4;1;2.5;12;hot air;oil;public/commercial;No;No;Yes;17/08/1994;UC0101346667AWS24863;4215,666667;Mx
271500;0.54;35;30200;2276;64;5;1;2.5;9;hot water/steam;gas;public/commercial;No;No;No;19/08/1985;UC010116807AWS6908;3608,444444;Mx
224900;0.48;45;28200;1732;64;4;;2;7;hot air;gas;public/commercial;No;No;No;22/08/1975;UC0101494063AWS2385;4276;Mx
260000;0.63;39;32900;2310;64;5;1;2.5;9;hot water/steam;gas;public/commercial;No;No;No;20/08/1981;UC0101956170AWS24476;3912,222222;Mx
199900;0.63;38;22100;1742;52;4;1;1;10;hot water/steam;gas;septic;No;No;Yes;20/08/1982;UC0101248064AWS36738;2384,2;S
252659;0.41;36;25400;2802;64;4;1;2.5;8;hot water/steam;gas;public/commercial;No;No;No;19/08/1984;UC0101379063AWS58602;3525,25;Mx
312500;0.46;16;36400;1902;64;4;1;2.5;6;hot air;gas;public/commercial;No;No;Yes;14/08/2004;UC0101973137AWS64372;6383,666667;M
290000;0.46;22;48000;2030;64;4;1;2.5;10;hot air;gas;public/commercial;No;No;Yes;16/08/1998;UC0101691352AWS66959;5003;Mx
155000;0.57;59;29900;1498;75;2;1;1;7;hot air;gas;public/commercial;No;No;No;25/08/1961;UC0101896607AWS8390;4485,428571;Mx
355000;0.55;20;67300;2116;64;3;1;2.5;10;hot air;gas;public/commercial;No;No;Yes;15/08/2000;UC0101973876AWS2199;6941,6;M
190000;0.83;37;35700;2108;64;4;1;2.5;10;hot water/steam;gas;public/commercial;No;No;No;20/08/1983;UC0101641870AWS16321;3780,8;Mx
130000;0.06;16;1600;1480;40;2;1;2.5;4;hot air;gas;public/commercial;No;No;Yes;14/08/2004;UC0101753315AWS94548;770;S
264000;0.21;1;32000;2427;40;3;;2.5;9;hot air;gas;public/commercial;No;Yes;No;11/08/2019;UC0101651809AWS4853;3825,222222;Mx
193980;0.31;12;10400;1348;40;2;;2;5;hot air;gas;public/commercial;No;No;No;13/08/2008;UC0101714151AWS64312;2349,6;S
219900;0.25;13;9000;1391;40;3;;2;8;hot air;gas;public/commercial;No;No;No;14/08/2007;UC0101588650AWS70161;1298,875;S
469900;1.4;2;74800;3422;62;4;1;4;12;hot air;gas;public/commercial;No;Yes;Yes;11/08/2018;UC0101457353AWS22390;6518,5;M
314230;0.51;1;74800;2686;62;4;1;3;10;hot air;gas;public/commercial;No;Yes;Yes;11/08/2019;UC0101266992AWS70418;7748,6;M
138900;0.15;14;5400;1034;40;2;;1.5;3;hot water/steam;gas;public/commercial;No;No;Yes;14/08/2006;UC0101860179AWS76365;2144,666667;S
160000;0.29;14;9700;1072;40;2;;1;7;hot air;gas;public/commercial;No;No;Yes;14/08/2006;UC0101323564AWS83887;1538,857143;S
228000;0.25;12;15200;1512;40;3;;2;8;hot air;gas;public/commercial;No;No;No;13/08/2008;UC0101201770AWS63719;2089;S
224400;5;17;24100;1008;40;2;;1;5;electric;electric;septic;No;No;No;15/08/2003;UC0101380514AWS17315;5021,6;Mx
132870;0.06;17;1600;1480;40;3;1;1.5;5;hot water/steam;gas;public/commercial;No;No;No;15/08/2003;UC0101834439AWS88135;616;S
135600;0.51;34;16600;912;40;3;;1;4;hot air;gas;septic;No;No;No;19/08/1986;UC0101290014AWS50406;4378;Mx
150600;0.07;17;1800;1480;40;3;1;1.5;7;hot water/steam;gas;public/commercial;No;No;Yes;15/08/2003;UC0101612573AWS17513;468,5714286;S
335000;1.25;16;11900;1558;62;3;1;2;7;electric;electric;septic;No;No;No;14/08/2004;UC010192323AWS32640;1922,571429;S
316250;0.04;0;74800;2648;62;4;1;2.5;11;hot air;gas;public/commercial;No;Yes;No;10/08/2020;UC010131476AWS50989;7040,727273;M
181280;0.39;26;9800;2248;40;4;;1;10;hot air;gas;septic;No;No;No;17/08/1994;UC0101979345AWS35961;1204,8;S
158000;0.73;85;16400;1461;40;3;;1;6;hot air;oil;septic;No;No;No;1/09/1935;UC0101295906AWS36681;2976,833333;S
221000;0.23;11;7700;1470;40;3;1;2.5;8;hot air;gas;public/commercial;No;No;No;13/08/2009;UC0101881122AWS28191;1146,25;S
230000;0.5;8;4000;1900;40;3;;1.5;6;hot air;gas;public/commercial;No;No;No;12/08/2012;UC0101824274AWS37294;983,3333333;S
299000;0.1;8;13000;2054;62;4;;2.5;6;hot air;gas;public/commercial;No;No;Yes;12/08/2012;UC0101388618AWS85040;2509;S
148000;0.07;16;1800;1480;40;2;1;2.5;4;hot air;gas;public/commercial;No;No;No;14/08/2004;UC0101846798AWS68385;820;S
267500;0.24;14;8600;1822;40;3;;2;9;hot air;gas;public/commercial;No;No;No;14/08/2006;UC0101845056AWS42756;1158;S
259000;0.01;12;17900;1620;62;3;1;2.5;5;hot air;gas;public/commercial;No;No;No;13/08/2008;UC0101714954AWS6080;3904;Mx
321000;0.1;14;21000;2120;62;4;;2.5;8;hot air;gas;public/commercial;No;No;Yes;14/08/2006;UC0101464479AWS88246;2890;S
409790;0.27;1;74800;3009;62;5;1;3.5;12;hot air;gas;public/commercial;No;Yes;No;11/08/2019;UC0101316950AWS12905;6484,083333;M
184000;0.45;35;9000;1791;40;4;;1;10;hot air;gas;septic;No;No;No;19/08/1985;UC0101275232AWS97061;1079,1;S
145000;0.07;16;1800;1480;40;2;1;2.5;3;hot air;electric;public/commercial;No;No;Yes;14/08/2004;UC0101796242AWS66055;1093,333333;S
310000;1.75;14;20600;1300;40;3;;2;4;electric;electric;septic;No;No;No;14/08/2006;UC010123015AWS23749;5475;Mx
170000;0.07;16;1800;1480;40;3;1;1.5;5;hot air;gas;public/commercial;No;No;No;14/08/2004;UC0101190674AWS34651;656;S
210500;0.02;15;9700;1876;40;3;;2;6;hot air;gas;public/commercial;No;No;No;14/08/2005;UC0101309243AWS95534;1929,333333;S
199900;0.24;13;8000;1564;40;3;;2;5;hot air;gas;public/commercial;No;No;No;14/08/2007;UC0101382091AWS96707;1912,8;S
150000;0.28;70;9800;1248;40;3;;1.5;4;hot water/steam;gas;public/commercial;No;No;No;28/08/1950;UC0101588678AWS32271;2762;S
153000;0.11;16;2900;1480;40;2;;2.5;4;hot air;gas;public/commercial;No;No;No;14/08/2004;UC0101777702AWS14491;1095;S
334000;0.55;12;19300;2281;62;4;1;2.5;7;hot air;gas;public/commercial;No;No;No;13/08/2008;UC0101920015AWS1335;3083;Mx
216900;0.4;38;8000;2395;40;3;1;1.5;6;hot air;gas;septic;No;No;Yes;20/08/1982;UC010147310AWS57116;1732,5;S
259000;0.05;15;16800;1915;40;4;1;2.5;10;hot air;gas;public/commercial;No;No;No;14/08/2005;UC0101530438AWS23641;1871,5;S
240000;0.3;12;10800;1400;40;3;2;1.5;4;hot air;gas;public/commercial;No;No;No;13/08/2008;UC0101502340AWS85090;3050;Mx
186030;0.37;38;9300;1104;40;4;;1;9;hot air;gas;septic;No;No;Yes;20/08/1982;UC0101539879AWS24532;1156;S
203000;0.43;14;13500;1796;40;3;1;2.5;8;hot air;gas;public/commercial;No;No;Yes;14/08/2006;UC0101187083AWS67952;1912;S
255000;0.13;15;13700;1512;40;3;;1.5;6;hot air;gas;public/commercial;No;No;No;14/08/2005;UC0101761565AWS76248;2535,333333;S
119000;0.09;95;3200;1646;40;3;;1;5;hot water/steam;gas;public/commercial;No;No;No;3/09/1925;UC0101369140AWS35339;969,2;S
260800;0.5;5;4000;1868;40;3;1;2.5;7;hot air;gas;public/commercial;No;No;No;12/08/2015;UC010153065AWS64157;838,2857143;S
169000;0.19;15;6800;1301;40;3;;1.5;4;hot air;gas;public/commercial;No;No;No;14/08/2005;UC0101635344AWS23245;2025,25;S
225000;0.95;15;11200;1652;62;3;;2;7;electric;electric;septic;No;No;No;14/08/2005;UC010127585AWS63248;1836;S
124000;0.35;33;8500;1056;62;3;;1;7;hot water/steam;oil;septic;No;No;No;19/08/1987;UC0101548404AWS34948;1365,142857;S
245000;0.51;22;15100;2312;62;3;;1.5;10;hot air;gas;septic;No;No;No;16/08/1998;UC0101915454AWS24255;1741,2;S
250000;0.48;15;19200;2072;62;3;;2.5;5;hot air;gas;septic;No;No;Yes;14/08/2005;UC0101217847AWS11503;4254,4;Mx
172000;0.46;20;7800;1200;62;2;;1;6;electric;electric;septic;No;No;No;15/08/2000;UC0101779416AWS33559;1500;S
153500;0.48;33;12000;1764;62;3;1;1.5;7;hot air;oil;septic;No;No;No;19/08/1987;UC0101709927AWS76338;1966,285714;S
165000;0.02;17;20100;960;62;3;;1;4;hot air;gas;septic;No;No;No;15/08/2003;UC0101250998AWS5598;5265;Mx
159000;0.17;22;15800;988;51;2;;2;4;hot air;gas;public/commercial;No;No;No;16/08/1998;UC0101832492AWS69730;4197;Mx
171500;0.17;19;15200;1514;51;3;;1.5;7;electric;electric;public/commercial;No;No;No;15/08/2001;UC0101769507AWS25677;2387,714286;S
240000;0.51;13;26900;1320;61;3;;2;7;hot air;gas;public/commercial;No;No;Yes;14/08/2007;UC010176008AWS44996;4031,428571;Mx
409550;0.69;1;83500;2719;61;3;1;2;9;hot air;gas;septic;No;Yes;Yes;11/08/2019;UC0101930528AWS33384;9579,888889;Lx
302000;0.61;11;41700;1796;61;3;1;2.5;6;hot air;gas;public/commercial;No;No;No;13/08/2009;UC0101636846AWS94175;7249,333333;M
285000;0.38;4;53900;1709;61;3;1;2.5;5;hot air;gas;public/commercial;No;No;No;11/08/2016;UC0101695798AWS28461;11121,8;Lx
385900;0.4;1;233000;3008;61;4;1;2.5;11;hot air;gas;public/commercial;No;Yes;Yes;11/08/2019;UC0101546082AWS56843;21455,27273;L
140595;0.42;71;18600;1350;61;3;;1;5;hot air;oil;septic;No;No;No;28/08/1949;UC0101940962AWS29871;3990;Mx
213000;0.47;20;20000;1200;61;3;;1.5;7;electric;electric;septic;No;No;Yes;15/08/2000;UC010137265AWS21991;3028,571429;Mx
335000;0.47;3;53900;1857;61;3;1;2.5;6;hot air;gas;public/commercial;No;No;Yes;11/08/2017;UC010114189AWS44126;9292,833333;Lx
290000;0.66;15;31200;2305;51;4;1;2.5;11;hot air;gas;septic;No;No;Yes;14/08/2005;UC0101163748AWS51060;3045,909091;Mx
265000;0.49;1;15000;2184;51;3;1;2.5;10;hot air;gas;septic;No;Yes;Yes;11/08/2019;UC0101404286AWS77689;1718,4;S
334000;0.32;116;16400;1668;51;3;;2;7;hot air;gas;public/commercial;No;No;No;8/09/1904;UC0101145315AWS67816;2581,142857;S
382406;0.44;1;108900;2712;51;4;1;2.5;12;hot air;gas;public/commercial;No;Yes;Yes;11/08/2019;UC0101443156AWS76671;9301;Lx
149300;0.16;20;15700;912;51;2;;1.5;3;electric;electric;public/commercial;No;No;No;15/08/2000;UC0101333645AWS53973;5537,333333;Mx
212000;0.34;21;27000;1508;51;3;;1.5;4;electric;electric;public/commercial;No;No;No;16/08/1999;UC0101333229AWS1319;7127;M
195000;0.46;28;24500;1232;61;3;1;1;6;electric;electric;public/commercial;No;No;No;17/08/1992;UC0101759283AWS82797;4288,666667;Mx
245000;0.36;106;35900;1836;51;4;1;1.5;6;hot air;gas;public/commercial;No;No;No;6/09/1914;UC010177265AWS57665;6289,333333;M
422680;0.16;176;46200;4486;51;6;1;4;12;hot water/steam;gas;public/commercial;No;No;No;###############################################################################################################################################################################################################################################################;UC0101886662AWS47523;4223,833333;Mx
240000;4.21;38;70400;2204;51;3;2;2;8;hot water/steam;oil;septic;No;No;No;20/08/1982;UC0101377642AWS46520;9075,5;Lx
156000;0.16;19;15100;1184;51;3;;2;7;hot air;gas;public/commercial;No;No;No;15/08/2001;UC0101228433AWS20930;2326,285714;S
265000;0.49;1;15000;2184;51;3;1;2.5;8;hot air;gas;septic;No;Yes;Yes;11/08/2019;UC0101463250AWS74729;2148;S
334000;0.32;116;16400;1668;51;3;;2;5;hot air;gas;public/commercial;No;No;No;8/09/1904;UC010137769AWS9212;3613,6;Mx
382406;0.44;1;108900;2712;51;4;1;2.5;11;hot air;gas;public/commercial;No;Yes;Yes;11/08/2019;UC0101626677AWS72779;10146,54545;Lx
149300;0.16;20;15700;912;51;2;;1.5;5;electric;electric;public/commercial;No;No;No;15/08/2000;UC0101320233AWS22383;3322,4;Mx
212000;0.34;21;27000;1508;51;3;;1.5;4;electric;electric;public/commercial;No;No;No;16/08/1999;UC0101124582AWS95004;7127;M
195000;0.46;28;24500;1232;61;3;1;1;4;electric;electric;public/commercial;No;No;No;17/08/1992;UC0101603961AWS10302;6433;M
171600;0.32;15;4650;960;61;3;;1;4;electric;electric;public/commercial;No;No;No;14/08/2005;UC0101336199AWS63751;1402,5;S
245000;0.36;106;35900;1836;51;4;1;1.5;8;hot air;gas;public/commercial;No;No;No;6/09/1914;UC0101215894AWS97034;4717;Mx
282000;0.87;12;56300;1836;61;4;1;1.5;6;hot air;gas;public/commercial;No;No;Yes;13/08/2008;UC0101580119AWS92543;9689,333333;Lx
260000;0.34;42;27100;1803;61;4;;1.5;6;hot water/steam;gas;septic;No;No;No;21/08/1978;UC010138765AWS18366;4817,166667;Mx
254500;0.17;9;20400;1463;61;3;1;2;8;hot air;gas;public/commercial;No;No;Yes;13/08/2011;UC0101908170AWS69525;2732,875;S
179900;0.07;27;16800;1290;61;2;1;1.5;7;hot air;gas;public/commercial;No;No;Yes;17/08/1993;UC0101975462AWS22538;2584,285714;S
255000;0.53;38;29900;2310;61;5;1;2.5;10;hot water/steam;gas;public/commercial;No;No;No;20/08/1982;UC0101254419AWS67698;3221;Mx
265000;0.43;40;26200;1664;61;3;1;2;4;hot water/steam;gas;public/commercial;No;No;Yes;20/08/1980;UC0101208561AWS85066;6966;M
174000;0.06;21;16400;1479;61;3;;1.5;8;hot air;gas;public/commercial;No;No;No;16/08/1999;UC0101182883AWS81931;2234,875;S
322000;0.26;7;9100;2483;61;4;1;2.5;8;hot air;gas;public/commercial;No;No;Yes;12/08/2013;UC0101979518AWS9030;1447,875;S
337000;0.46;4;60500;2480;61;4;1;2.5;10;hot air;gas;public/commercial;No;No;Yes;11/08/2016;UC0101618495AWS12699;6298;M
221450;0.36;121;33000;2699;61;6;1;1;12;hot air;oil;septic;No;No;No;###############################################################################################################################################################################################################################################################;UC0101154743AWS25129;2974,916667;S
247000;0.3;28;34000;1676;61;3;1;2.5;8;hot air;gas;public/commercial;No;No;Yes;17/08/1992;UC0101262795AWS85255;4459,5;Mx
