Suburbio;Direccion;Piezas;tipo;Precio;Metodo;Vendedor;Fecha;Distancia;Codigo postal;habitaciones;Banos;Carros;AreaCons;AreaNoConstruida;AreaComun;Latitud;Longitud;Region;Propietario
Rowville;3 Barwon Ct;3;h;735000;S;Barry;15/07/2017;84;3178;2;1;1;106;10;Port Phillip;-3784221;14493675;South-Eastern Metropolitan;11667
Rowville;2 Wallingford Pl;3;h;755000;S;Harcourts;15/07/2017;91;3178;2;2;1;144;17;Stonnington;-3785084;14499411;South-Eastern Metropolitan;11667
Roxburgh Park;16 Reading Cl;3;h;537000;S;Raine;15/07/2017;84;3064;2;1;1;119;16;Stonnington;-3785924;14500563;Northern Metropolitan;5833
Seaford;14/10 Claude St;2;t;386000;S;hockingstuart;15/07/2017;92;3198;1;1;1;96;12;Stonnington;-3784988;14499417;South-Eastern Metropolitan;8077
Seaford;10 Maple St;4;h;763000;S;U;15/07/2017;82;3198;;;1;121;21;;;;South-Eastern Metropolitan;8077
Seaford;54 Rosslyn Av;3;h;725000;S;Ray;15/07/2017;81;3198;4;2;1;344;291;Darebin;-3774125;14502031;South-Eastern Metropolitan;8077
Seaford;210 Seaford Rd;4;h;768000;S;Buxton;15/07/2017;78;3198;;;1;131;20;;;;South-Eastern Metropolitan;8077
South Melbourne;26 Bridport St;3;h;2800000;VB;Greg;15/07/2017;37;3205;;;2;217;42;;;;Southern Metropolitan;5943
South Morang;16/74 Thomas St;2;t;345000;SP;Harcourts;15/07/2017;95;3752;;;1;88;14;;;;Northern Metropolitan;7969
South Yarra;906/700 Chapel St;2;u;666000;S;hockingstuart;15/07/2017;84;3141;2;1;1;239;170;Darebin;-3771377;14500214;Southern Metropolitan;14887
South Yarra;7/2 Cromwell Rd;2;u;910000;S;Marshall;15/07/2017;82;3141;3;1;1;495;430;Darebin;-3770964;1450171;Southern Metropolitan;14887
South Yarra;4/4 Powell St;1;u;401500;S;hockingstuart;15/07/2017;93;3141;2;1;1;79;13;Darebin;-3772919;14500533;Southern Metropolitan;14887
Springvale;13 Kallista Rd;3;h;760000;S;Win;15/07/2017;92;3171;;;1;136;27;;;;South-Eastern Metropolitan;7412
St Albans;11 Craigielea Av;2;h;610000;PI;RW;15/07/2017;89;3021;;;1;82;10;;;;Western Metropolitan;14042
St Albans;17 Jamieson St;3;h;550000;S;Raine;15/07/2017;82;3021;2;1;1;208;143;Darebin;-37709;14502014;Western Metropolitan;14042
St Albans;62 Lester Av;4;h;520000;PI;Westside;15/07/2017;87;3021;3;1;1;348;312;Darebin;-3772561;14500922;Western Metropolitan;14042
St Helena;14 Covala Ct;3;h;805000;S;Darren;15/07/2017;84;3088;1;1;1;1033;55;Yarra;-3782201;1450104;Eastern Metropolitan;915
St Kilda;8/289 Barkly St;2;u;470000;VB;McGrath;15/07/2017;93;3182;2;2;1;84;15;Yarra;-3782201;1450104;Southern Metropolitan;13240
St Kilda;46 Chapel St;3;h;1000000;S;Langwell;15/07/2017;69;3182;3;2;1;222;147;Yarra;-3781946;14499674;Southern Metropolitan;13240
St Kilda;407/7 Greeves St;2;u;630000;S;hockingstuart;15/07/2017;85;3182;3;1;1;278;184;Maroondah;-3781953;14524907;Southern Metropolitan;13240
St Kilda;11/27 Mitford St;2;u;580000;S;Woodards;15/07/2017;89;3182;;;1;106;13;;;;Southern Metropolitan;13240
Sunshine;18 Benjamin St;3;h;860000;PI;Jas;15/07/2017;78;3020;;;1;147;28;;;;Western Metropolitan;3755
Sunshine;2/2 Cooper St;3;h;532000;S;Douglas;15/07/2017;92;3020;3;2;1;453;405;Knox;-3791713;14524706;Western Metropolitan;3755
Sunshine;10 Matthews St;3;h;960000;S;RW;15/07/2017;76;3020;4;2;2;370;302;Knox;-3794341;14524927;Western Metropolitan;3755
Sunshine;3 Whitty St;4;h;745500;S;Sweeney;15/07/2017;90;3020;3;2;1;378;358;Knox;-3794266;14524662;Western Metropolitan;3755
Sunshine North;3/30 Camperdown Av;3;u;392500;S;Jas;15/07/2017;95;3020;3;2;1;410;363;Hume;-3763799;14492924;Western Metropolitan;4217
Sunshine West;4 Barnes Cr;3;h;630000;S;Bells;15/07/2017;82;3020;2;1;1;188;101;Frankston;-3812477;14513668;Western Metropolitan;6763
Sunshine West;27 Champa Rd;4;h;580000;PI;Douglas;15/07/2017;84;3020;4;2;1;423;381;Frankston;-3810226;14514459;Western Metropolitan;6763
Sydenham;30 Chandos St;3;t;450000;SP;Brad;15/07/2017;92;3037;4;2;1;360;312;Frankston;-3811161;14515011;Western Metropolitan;3640
Taylors Lakes;1 Cowes Pl;4;h;853000;S;Barry;15/07/2017;79;3038;3;2;1;240;144;Port Phillip;-3783863;14496208;Western Metropolitan;5336
Taylors Lakes;3 Mantaura Av;4;h;704000;S;Barry;15/07/2017;90;3038;;;1;96;11;;;;Western Metropolitan;5336
Thomastown;52 Richardson St;3;h;508000;S;Harcourts;15/07/2017;95;3074;2;1;1;61;8;Stonnington;-3783613;14499661;Northern Metropolitan;7955
Thomastown;1/13 Spring St;2;u;573000;S;Harcourts;15/07/2017;89;3074;2;2;1;69;12;Stonnington;-3784712;14499967;Northern Metropolitan;7955
Thornbury;348 Gooch St;3;h;800000;SP;McGrath;15/07/2017;91;3071;1;1;1;152;30;Stonnington;-3784157;14498935;Northern Metropolitan;8870
Thornbury;352 Gooch St;3;h;800000;SP;McGrath;15/07/2017;93;3071;2;2;1;120;64;Melbourne;-3782555;14496224;Northern Metropolitan;8870
Thornbury;54 Swift St;3;h;1236000;S;hockingstuart;15/07/2017;79;3071;3;1;2;505;367;Greater Dandenong;-3795743;14514625;Northern Metropolitan;8870
Thornbury;12/45 Woolton Av;1;u;328000;S;Woodards;15/07/2017;93;3071;;;1;84;10;;;;Northern Metropolitan;8870
Toorak;2/619 Toorak Rd;2;u;1140000;S;Marshall;15/07/2017;83;3142;;;1;157;31;;;;Southern Metropolitan;7217
Travancore;2115/18 Mt Alexander Rd;2;u;341500;S;McGrath;15/07/2017;89;3032;3;1;1;385;360;Brimbank;-3773789;14478734;Western Metropolitan;1052
Tullamarine;2/28 Broadmeadows Rd;2;u;470000;SP;Barry;15/07/2017;94;3043;;;1;79;11;;;;Western Metropolitan;3296
Vermont;18 Barbara St;3;h;1111500;S;Philip;15/07/2017;89;3133;2;1;1;401;372;Brimbank;-377304;1448;;
Viewbank;23 Bartram Ri;3;h;868000;S;Miles;15/07/2017;81;3084;3;1;1;571;564;Banyule;-376939;14512899;Eastern Metropolitan;2698
Wantirna;509 Boronia Rd;4;h;1214000;S;Ray;15/07/2017;86;3152;2;1;2;190;32;Port Phillip;-3787349;1449798;Eastern Metropolitan;5424
Wantirna South;42 Argyle Wy;4;h;1045000;S;Noel;15/07/2017;89;3152;3;1;2;233;135;Port Phillip;-3786566;14499104;Eastern Metropolitan;7082
Wantirna South;12/440 Stud Rd;3;u;622000;S;Ray;15/07/2017;89;3152;;;1;81;15;;-3786516;14498315;Eastern Metropolitan;7082
Warrandyte;24 Fossickers Wy;3;h;826000;S;Gardiner;15/07/2017;83;3113;;;1;145;15;;-3787243;14498176;Eastern Metropolitan;2003
Waterways;7 Portland Pl;4;h;1265000;S;Ray;15/07/2017;87;3195;2;1;2;544;479;Port Phillip;-3786484;14497813;South-Eastern Metropolitan;709
Watsonia;2/63 Devonshire Rd;2;u;604000;S;Ray;15/07/2017;93;3087;3;1;1;306;271;Brimbank;-3779354;1448328;Northern Metropolitan;2329
Watsonia;1/34 Longmuir Rd;2;u;655000;S;Darren;15/07/2017;82;3087;3;1;1;224;139;Brimbank;-377864;1448402;Northern Metropolitan;2329
Watsonia;4/6 Powley Pde;3;t;850000;SP;Buckingham;15/07/2017;74;3087;3;2;1;484;429;Brimbank;-3779352;14484318;Northern Metropolitan;2329
Watsonia North;280 Grimshaw St;3;h;740000;SP;Barry;15/07/2017;82;3087;4;2;1;88;18;;-3778825;1448353;Northern Metropolitan;1442
Werribee;6 Cassowary Av;3;h;505000;SP;Greg;15/07/2017;85;3030;;;1;113;23;;;;Western Metropolitan;16166
Werribee;3 Gavan Ct;3;h;570000;S;S&L;15/07/2017;85;3030;4;2;1;204;177;Brimbank;-377944;14479413;Western Metropolitan;16166
Werribee;9 Kestrel Pl;3;h;453000;S;YPA;15/07/2017;93;3030;3;1;1;355;340;Brimbank;-3779058;14480925;Western Metropolitan;16166
Werribee;2/50 Tower Rd;2;h;335000;S;Greg;15/07/2017;90;3030;;;1;82;17;;;;Western Metropolitan;16166
West Footscray;3/30 Beaumont Pde;1;h;280000;VB;Jas;15/07/2017;90;3012;4;3;1;407;441;Brimbank;-3770941;1447873;Western Metropolitan;5058
West Footscray;41 Dongola Rd;4;h;955000;S;Jas;15/07/2017;82;3012;;;1;146;16;;;;Western Metropolitan;5058
West Footscray;5/2 Ormond Rd;3;t;700000;S;Jas;15/07/2017;91;3012;3;2;1;187;135;Whittlesea;-3768159;1450371;Western Metropolitan;5058
West Melbourne;310/53 Batman St;1;u;380000;SP;MICM;15/07/2017;88;3003;;;1;53;6;;;;Northern Metropolitan;2230
West Melbourne;74 Dudley St;4;h;1900000;VB;Whiting;15/07/2017;45;3003;;;2;228;50;;;;Northern Metropolitan;2230
Westmeadows;27 Eyre St;3;h;800000;S;YPA;15/07/2017;77;3049;;;1;140;20;;;;Northern Metropolitan;2474
Wheelers Hill;994 Waverley Rd;5;h;1090000;S;Ray;15/07/2017;82;3150;3;1;2;412;307;Darebin;-3776202;14501772;South-Eastern Metropolitan;7392
Williamstown;47 Pasco St;4;h;1920000;SP;Williams;15/07/2017;73;3016;;;3;206;35;;;;Western Metropolitan;6380
Wollert;24 Edenvale Bvd;4;h;530000;SP;hockingstuart;15/07/2017;91;3750;4;5;1;421;378;Stonnington;-3784342;14501694;Northern Metropolitan;2940
Wollert;13 Strathalbyn Ch;4;h;631000;PI;hockingstuart;15/07/2017;83;3750;2;1;1;976;87;Moonee Valley;-3778466;14493829;Northern Metropolitan;2940
Wyndham Vale;3/20 Lady Penrhyn Dr;2;h;327500;S;hockingstuart;15/07/2017;89;3024;;;1;75;9;;;;Western Metropolitan;5262
Yarraville;17 Adeney St;3;h;982500;S;Village;15/07/2017;78;3013;4;1;2;478;436;Knox;-3785209;14524268;Western Metropolitan;6543
Yarraville;72 Bishop St;3;h;1400000;S;Jas;15/07/2017;70;3013;;;1;118;13;;;;Western Metropolitan;6543
Yarraville;86 Francis St;3;h;1042000;SP;Jas;15/07/2017;75;3013;3;1;2;203;103;Knox;-3787615;14523192;Western Metropolitan;6543
Yarraville;12 Montague St;3;h;1230000;S;Jas;15/07/2017;72;3013;;;2;203;40;;;;Western Metropolitan;6543
Yarraville;220 Roberts St;3;h;1005000;S;Jas;15/07/2017;84;3013;4;2;1;440;352;Kingston;-3801347;14512675;Western Metropolitan;6543
Abbotsford;101 Charles St;2;h;911000;S;Purplebricks;22/07/2017;86;3067;2;1;2;196;113;Banyule;-3771298;14508115;Northern Metropolitan;4019
Abbotsford;133 Yarra St;2;h;1190000;S;Biggin;22/07/2017;64;3067;2;1;2;286;187;Banyule;-3771098;14508926;Northern Metropolitan;4019
Aberfeldie;45 Afton St;3;h;2050000;SP;McDonald;22/07/2017;44;3040;;;2;288;43;;;;Western Metropolitan;1543
Aberfeldie;5 Aroona Ct;3;h;1680000;SP;Raine;22/07/2017;53;3040;5;2;2;554;459;Wyndham;-3789278;14463568;Western Metropolitan;1543
Aberfeldie;4/37 St Kinnord St;1;u;280000;VB;Nelson;22/07/2017;95;3040;;;1;56;7;;;;Western Metropolitan;1543
Aberfeldie;6/39 St Kinnord St;1;u;310000;S;Brad;22/07/2017;96;3040;3;1;1;502;559;Wyndham;-3789074;14465677;Western Metropolitan;1543
Aberfeldie;18 Valencia St;5;h;1472000;S;Rendina;22/07/2017;69;3040;3;1;1;476;356;Wyndham;-3787628;14466481;Western Metropolitan;1543
Airport West;6/6 Etzel St;2;u;454000;S;Nelson;22/07/2017;91;3042;1;1;1;83;39;Maribyrnong;-3780728;14486702;Western Metropolitan;3464
Airport West;3/81 McIntosh St;3;u;635000;S;Nelson;22/07/2017;88;3042;4;1;1;358;286;Maribyrnong;-3779433;14488001;Western Metropolitan;3464
Altona;16 Cain Ct;3;h;1005000;SP;Barlow;22/07/2017;76;3018;;;1;131;27;;;;Western Metropolitan;5301
Altona;1/26 Maidstone St;4;t;820000;SP;hockingstuart;22/07/2017;78;3018;3;2;1;207;100;Maribyrnong;-3780735;14487361;Western Metropolitan;5301
Altona;64 Queen St;4;h;1360000;S;Greg;22/07/2017;72;3018;3;2;1;583;539;Hume;-3767823;14490002;Western Metropolitan;5301
Altona;6 Rose St;3;h;950000;SP;Barlow;22/07/2017;89;3018;5;2;1;523;461;Monash;-378921;14519118;Western Metropolitan;5301
Altona Meadows;52 Shirley St;3;h;620000;S;hockingstuart;22/07/2017;92;3028;4;2;1;297;234;Hobsons Bay;-3786159;14489926;Western Metropolitan;7630
Altona North;12 Chambers Rd;3;h;830000;SP;RT;22/07/2017;93;3025;3;2;1;171;113;Stonnington;-3785696;1449966;Western Metropolitan;5132
Altona North;131 Chambers Rd;3;h;730000;S;Greg;22/07/2017;91;3025;4;2;1;338;261;Whittlesea;-3761944;14501243;Western Metropolitan;5132
Altona North;313 Millers Rd;4;h;805000;S;Sweeney;22/07/2017;77;3025;4;2;1;330;270;Whittlesea;;;Western Metropolitan;5132
Altona North;2/16 Stapley Cr;2;h;510000;S;Sweeney;22/07/2017;85;3025;4;2;1;319;249;Whittlesea;-3760994;14503219;Western Metropolitan;5132
Ardeer;48 McLaughlin St;3;h;645000;S;Barry;22/07/2017;91;3022;;;1;110;11;;;;Western Metropolitan;1281
Armadale;16/74 Denbigh Rd;2;u;486000;S;hockingstuart;22/07/2017;84;3143;;;1;115;20;;;;Southern Metropolitan;4836
Ascot Vale;2/41 Sandown Rd;3;t;855000;S;Alexkarbon;22/07/2017;84;3032;3;2;2;364;263;Maribyrnong;-3781662;144866;Western Metropolitan;6567
Ascot Vale;67 The Parade;2;h;1035000;S;Alexkarbon;22/07/2017;71;3032;3;3;2;477;424;Maribyrnong;-3781381;14487438;Western Metropolitan;6567
Ascot Vale;85 The Parade;3;h;1310000;S;Brad;22/07/2017;82;3032;3;1;1;351;235;Maribyrnong;-3782116;14489181;Western Metropolitan;6567
Ashwood;5 Kiewa St;4;h;1450000;S;Fletchers;22/07/2017;76;3147;3;1;2;359;288;Maribyrnong;-3781796;1448681;Southern Metropolitan;2894
Ashwood;47B Vannam Dr;3;t;1060000;S;Buxton;22/07/2017;69;3147;2;1;2;247;118;Yarra;-3780586;14499499;Southern Metropolitan;2894
Aspendale;14 Ebb St;3;h;970000;VB;hockingstuart;22/07/2017;82;3195;2;2;1;188;92;Yarra;-3780269;1450001;South-Eastern Metropolitan;2824
Aspendale;8A Lawrence Av;2;t;711000;S;Hodges;22/07/2017;85;3195;3;2;1;335;236;Moonee Valley;-3776027;14488954;South-Eastern Metropolitan;2824
Aspendale Gardens;12 Pacific Dr;4;h;840000;VB;Barry;22/07/2017;80;3195;3;3;1;354;260;Moonee Valley;-3776035;14488953;South-Eastern Metropolitan;2243
Avondale Heights;26 Clarendon St;4;h;665000;PI;Nelson;22/07/2017;82;3034;3;2;1;418;403;Moonee Valley;-3776316;14489799;Western Metropolitan;4502
Avondale Heights;49 Ridge Dr;3;h;750000;PI;Barry;22/07/2017;93;3034;1;1;1;138;27;Moonee Valley;-3775875;1449027;Western Metropolitan;4502
Avondale Heights;55 Ridge Dr;5;h;800000;VB;Barry;22/07/2017;75;3034;1;1;2;942;17;Moonee Valley;-3775882;1449027;Western Metropolitan;4502
Balwyn;9/3 Boston Rd;2;u;800000;S;Langwell;22/07/2017;93;3103;2;1;1;249;142;Moonee Valley;-3772158;1448801;Southern Metropolitan;5682
Balwyn;5 Tedstone Cr;5;h;2400000;VB;Fletchers;22/07/2017;80;3103;;;2;362;81;;;;Southern Metropolitan;5682
Balwyn North;7 Adeney St;5;h;2400000;VB;hockingstuart;22/07/2017;37;3104;3;1;1;596;410;Hobsons Bay;-3786317;14483927;Southern Metropolitan;7809
Balwyn North;1120 Burke Rd;3;h;2668000;S;Noel;22/07/2017;70;3104;4;2;2;376;200;Hobsons Bay;-3787171;14481273;Southern Metropolitan;7809
Balwyn North;4 Carrington St;4;h;1750000;S;Jellis;22/07/2017;74;3104;3;1;2;458;351;Hobsons Bay;-378581;14482412;Southern Metropolitan;7809
Balwyn North;67 Winfield Rd;4;h;1850000;SA;Fletchers;22/07/2017;84;3104;3;2;1;665;467;Hobsons Bay;-378703;14482336;Southern Metropolitan;7809
Bayswater;6 Larne Av;2;u;620000;S;First;22/07/2017;92;3153;4;2;1;428;375;Hobsons Bay;-3787057;14483623;Eastern Metropolitan;5030
Beaconsfield;12 Windsor Dr;4;h;670000;SP;Harcourts;22/07/2017;82;3807;3;1;1;297;245;Hobsons Bay;-3787115;1448189;Eastern Victoria;2332
Beaumaris;16A Coronet Gr;3;t;1850000;PI;McGrath;22/07/2017;80;3193;3;1;1;386;283;Hobsons Bay;-3787019;1447843;Southern Metropolitan;5366
Bellfield;9 Sullivan St;2;h;906000;S;Miles;22/07/2017;89;3081;3;2;1;396;308;Hobsons Bay;-3784107;14484179;Eastern Metropolitan;790
Bentleigh;11 Buckingham Av;3;h;1640000;S;Woodards;22/07/2017;65;3204;3;1;1;386;188;Hobsons Bay;-3782787;14484364;Southern Metropolitan;6795
Bentleigh;34b Marquis Rd;4;t;1420000;VB;Buxton;22/07/2017;60;3204;4;2;2;505;384;Hobsons Bay;-3784384;14484637;Southern Metropolitan;6795
Bentleigh;22 Mortimore St;3;h;1610000;S;Buxton;22/07/2017;55;3204;;;2;158;24;;;;Southern Metropolitan;6795
Bentleigh;2/21 Vickery St;2;u;410000;PI;hockingstuart;22/07/2017;89;3204;3;1;1;386;386;Brimbank;-3778104;14480357;Southern Metropolitan;6795
Bentleigh;12 Wood St;5;h;1500000;PI;hockingstuart;22/07/2017;89;3204;2;1;1;167;24;Stonnington;-3786462;14502469;Southern Metropolitan;6795
Bentleigh East;1a Benina St;2;u;860000;S;hockingstuart;22/07/2017;79;3165;2;1;2;162;21;Stonnington;-3785549;1450163;Southern Metropolitan;10969
Berwick;2 Northgate Dr;4;h;775000;VB;O'Brien;22/07/2017;79;3806;3;1;2;208;112;Moonee Valley;-3778329;14491842;Eastern Victoria;17093
Berwick;5 Russel Av;3;h;755000;S;O'Brien;22/07/2017;76;3806;2;1;1;293;200;Moonee Valley;-3777266;1449131;Eastern Victoria;17093
Blackburn;488 Middleborough Rd;3;h;1020000;PI;Jellis;22/07/2017;91;3130;3;1;2;470;418;Boroondara;-3786904;14507691;Eastern Metropolitan;5713
Blackburn South;2A Stewart Av;3;h;874000;S;Fletchers;22/07/2017;73;3130;4;2;1;545;461;Monash;-3786162;14511042;Eastern Metropolitan;4387
Braybrook;12/27 Marnoo St;3;t;560000;S;Sweeney;22/07/2017;94;3019;;;1;74;11;;;;Western Metropolitan;3589
Brighton East;4/3 Gleniffer Av;2;u;620000;S;Buxton;22/07/2017;83;3187;4;2;1;326;261;Kingston;-3801958;14512356;Southern Metropolitan;6938
Brighton East;10 Grant St;3;h;1500000;S;Hodges;22/07/2017;83;3187;4;1;1;495;335;Moonee Valley;-3776518;14485621;Southern Metropolitan;6938
Broadmeadows;39 Blair St;1;h;1100000;VB;Stockdale;22/07/2017;76;3047;5;2;1;473;364;Moonee Valley;-3775261;14485631;Northern Metropolitan;4294
Broadmeadows;82 Cuthbert St;3;h;450000;S;YPA;22/07/2017;92;3047;1;1;1;107;10;Port Phillip;-3787404;144996;Northern Metropolitan;4294
Broadmeadows;4 Holberry St;3;h;560000;S;YPA;22/07/2017;86;3047;4;2;1;402;359;Boroondara;-3781098;1450753;Northern Metropolitan;4294
Brunswick;148 Donald St;3;h;1120000;S;Raine;22/07/2017;84;3056;2;1;1;117;15;Boroondara;-3781675;14507716;Northern Metropolitan;11918
Brunswick;54 Dunstan Av;2;h;1110000;S;Jellis;22/07/2017;82;3056;;;1;109;20;;;;Northern Metropolitan;11918
Brunswick;9 First Av;3;h;1260000;S;Jellis;22/07/2017;78;3056;5;4;1;486;465;Boroondara;-3780218;14510063;Northern Metropolitan;11918
Brunswick;24 Mitchell St;4;h;1790000;S;Nelson;22/07/2017;80;3056;3;1;2;644;572;Boroondara;-3779494;14506382;Northern Metropolitan;11918
Brunswick East;408/1 Brunswick Rd;1;u;390500;SP;Ray;22/07/2017;95;3057;4;1;1;433;438;Boroondara;-3780275;14508412;Northern Metropolitan;5533
Brunswick East;315/408 Lygon St;1;u;370000;VB;Jellis;22/07/2017;93;3057;4;4;1;521;579;Boroondara;-3779497;14510538;Northern Metropolitan;5533
Brunswick West;1/78 Melville Rd;2;t;592000;SA;Nelson;22/07/2017;91;3055;;;1;111;17;;;;Northern Metropolitan;7082
Bundoora;22 Alma Rd;4;h;800000;SP;Ray;22/07/2017;80;3083;4;2;2;592;518;Cardinia;-3805614;14538464;Northern Metropolitan;10175
Bundoora;43 Cheadle Cr;5;h;999000;S;Ray;22/07/2017;83;3083;3;3;1;310;189;Bayside;-3798453;14502659;Northern Metropolitan;10175
Bundoora;398 Grimshaw St;3;h;680000;S;Barry;22/07/2017;91;3083;2;1;1;435;395;Banyule;-377528;14504444;Northern Metropolitan;10175
Cairnlea;17 Blackwood Ct;4;h;750000;PI;Ray;22/07/2017;87;3023;;;1;119;23;;;;Western Metropolitan;2674
Camberwell;4 Lynden St;3;h;1830000;S;Ham;22/07/2017;56;3124;3;2;1;528;388;Glen Eira;-3792768;14504268;Southern Metropolitan;8920
Carlton;66 Palmerston St;3;h;920000;S;Nelson;22/07/2017;79;3053;5;2;1;453;358;Glen Eira;-3792211;1450466;Northern Metropolitan;6786
Carlton North;51 Davis St;3;h;1400000;VB;Jellis;22/07/2017;66;3054;4;2;1;449;334;Casey;-3806486;14535031;Northern Metropolitan;3106
Carnegie;5/9 Cosy Gum Rd;2;u;796000;S;Thomson;22/07/2017;83;3163;;;1;91;15;;;;Southern Metropolitan;7822
Carnegie;9 Vine Gr;2;h;1630000;S;Woodards;22/07/2017;82;3163;3;1;2;647;477;Knox;-378424;14529434;Southern Metropolitan;7822
Carnegie;2A Walden Gr;3;h;1050000;VB;Eview;22/07/2017;84;3163;2;1;2;224;97;Whitehorse;-37825;14513345;Southern Metropolitan;7822
Carrum;15A Riversdale Av;3;h;825000;S;Ray;22/07/2017;76;3197;3;1;1;167;114;Maribyrnong;-3778893;14484652;South-Eastern Metropolitan;1989
Carrum;2/66 Whatley St;2;u;655000;S;Eview;22/07/2017;92;3197;;;1;71;15;;;;South-Eastern Metropolitan;1989
Caulfield North;6/374 Dandenong Rd;2;u;610000;PI;Greg;22/07/2017;81;3161;3;2;1;206;183;Bayside;-379135;14500846;Southern Metropolitan;6923
Chadstone;3/22 Stapley Cr;3;t;977500;S;Buxton;22/07/2017;92;3148;3;1;2;478;443;Bayside;-3791921;14502008;Southern Metropolitan;3582
Chelsea;1/15 Cross Rd;2;u;639000;S;Eview;22/07/2017;89;3196;1;1;1;774;768;Hume;-376821;14492773;South-Eastern Metropolitan;3906
Cheltenham;10 Cronin Ct;4;h;1138000;S;HAR;22/07/2017;89;3192;3;1;2;194;38;Hume;-376841;14492818;Southern Metropolitan;9758
Cheltenham;30 Nancy St;3;h;1050000;PI;Barry;22/07/2017;74;3192;3;1;1;483;377;Hume;-3769142;14493025;Southern Metropolitan;9758
Clifton Hill;11/165 Noone St;2;u;640000;SA;Nelson;22/07/2017;90;3068;3;1;1;286;208;Moreland;-3775887;14497326;Northern Metropolitan;2954
Coburg;35 Belgrave St;3;h;1285000;S;Nelson;22/07/2017;64;3058;;;2;126;17;;;;Northern Metropolitan;11204
Coburg;1B Crozier St;3;h;890000;S;Peter;22/07/2017;77;3058;;;1;90;11;;;;Northern Metropolitan;11204
Collingwood;53 Mater St;2;h;1080000;S;Nelson;22/07/2017;69;3066;;;1;122;23;;-3776497;14497306;Northern Metropolitan;4553
Craigieburn;42 Excelsior Hts;6;h;1000000;S;YPA;22/07/2017;73;3064;4;1;2;425;339;Banyule;-3769847;1450601;Northern Metropolitan;15510
Craigieburn;11 Heytesbury Cr;3;h;607500;S;hockingstuart;22/07/2017;82;3064;;;1;101;12;;;;Northern Metropolitan;15510
Craigieburn;60 Northumberland Cct;3;h;500000;S;Stockdale;22/07/2017;95;3064;4;2;1;315;270;Brimbank;-3775637;14477983;Northern Metropolitan;15510
Craigieburn;24 Paddington St;3;h;515000;S;Ray;22/07/2017;83;3064;3;2;1;367;353;Boroondara;-3783856;14508602;Northern Metropolitan;15510
Craigieburn;70 Penhall Dr;3;h;510000;S;Ray;22/07/2017;95;3064;2;1;1;374;369;Boroondara;-3784757;14508815;Northern Metropolitan;15510
Craigieburn;36 Serenity Wy;4;h;592500;S;Ray;22/07/2017;93;3064;3;1;1;134;73;Melbourne;-3779633;14497269;Northern Metropolitan;15510
Craigieburn;6 Virtue Wy;4;h;595000;S;Ray;22/07/2017;86;3064;2;2;1;80;15;Melbourne;-3780128;14496957;Northern Metropolitan;15510
Croydon;8 Railway Cr;3;h;1005000;S;McGrath;22/07/2017;69;3136;2;1;1;114;14;Glen Eira;-3788415;1450514;Eastern Metropolitan;11925
Dandenong;1 Caroline St;3;h;669000;S;Stockdale;22/07/2017;79;3175;2;1;1;612;676;Glen Eira;-3788605;14504986;South-Eastern Metropolitan;10894
Dandenong;1462 Heatherton Rd;3;h;880000;S;Barry;22/07/2017;84;3175;2;1;1;406;390;Glen Eira;-3789347;14504772;South-Eastern Metropolitan;10894
Dandenong North;7 Belmont Av;3;h;560000;S;Barry;22/07/2017;86;3175;3;1;1;165;115;Glen Eira;-3790017;14505812;South-Eastern Metropolitan;8322
Dandenong North;7 Buchan St;5;h;895000;S;Barry;22/07/2017;88;3175;;;2;124;17;;;;South-Eastern Metropolitan;8322
Deepdene;4/193 Whitehorse Rd;2;h;710000;S;Nelson;22/07/2017;83;3103;;;1;127;28;;;;Southern Metropolitan;892
Deer Park;15 Abercairn Ct;3;h;572000;S;hockingstuart;22/07/2017;92;3023;2;1;1;532;482;Glen Eira;-3786068;14501121;Western Metropolitan;6388
Delahey;11 Barley Ct;4;h;505000;S;YPA;22/07/2017;93;3037;2;1;1;249;177;Kingston;-3804602;1451191;Western Metropolitan;2898
Delahey;29 Kingsley Pl;3;h;550000;PI;Sweeney;22/07/2017;89;3037;4;2;1;382;319;Kingston;-3796768;14507966;Western Metropolitan;2898
