"SeriousDlqin2yrs","RevolvingUtilizationOfUnsecuredLines","age","NumberOfTime30-59DaysPastDueNotWorse","DebtRatio","MonthlyIncome","NumberOfOpenCreditLinesAndLoans","NumberOfTimes90DaysLate","NumberRealEstateLoansOrLines","NumberOfTime60-89DaysPastDueNotWorse","NumberOfDependents","RevolvingUtilizationOfUnsecuredLines-Adjusted"
"0",0.086095695,86,0,840,5400,5,0,1,0,0,0
"0",0,39,0,0.316129981,6800,3,0,1,0,1,0
"0",0.140385052,47,0,0.299426934,5583,9,0,3,0,0,0
"0",0,36,0,0,5400,4,0,0,0,0,0
"0",0.07248693,52,0,4249,5400,7,0,1,0,4,0
"0",0.341552816,25,0,0.014992504,2000,3,0,0,0,0,0
"0",0.982869379,77,0,0.029673591,1347,4,0,0,0,0,0
"0",0.377821313,63,0,1966,5400,3,0,1,0,0,0
"0",0.9999999,53,0,0.527157614,3000,4,0,1,0,0,0
"0",0.018244216,49,0,0.021398548,5233,6,0,1,0,2,0
"0",0.105689431,75,0,0.005313678,5833,2,0,0,0,0,0
"0",0.9999999,62,0,56,5400,0,0,0,0,1,0
"0",0.795589463,66,0,1438,5400,3,0,0,0,0,0
"0",0.022173377,43,0,27,5400,6,0,0,0,0,0
"1",0.239629942,28,0,1.028823803,2150,8,0,2,0,0,0
"0",0.048126343,69,0,0.165533786,2500,9,0,0,0,0,0
"0",0.102567987,32,0,0.010397227,3750,2,0,0,0,0,0
"0",0.042626423,46,0,1.128766141,2787,9,0,2,0,2,0
"0",0.919632147,26,0,0.667915106,800,2,0,0,0,0,0
"0",0.080981431,54,0,0.186530208,3028,6,0,0,0,0,0
"0",0.118387433,71,0,0.358041417,5166,8,0,1,0,1,0
"0",0,78,0,0,2885,6,0,0,0,1,0
"0",0.185809667,60,0,554,5400,4,0,0,0,3,0
"0",0.001999947,92,0,214,5400,9,0,1,0,0,0
"0",0.027125813,49,0,1507,5400,7,0,1,0,0,0
"0",0.652669466,62,0,0.281995662,1382,4,0,0,0,0,0
"0",0.286745917,44,0,0.234031681,5870,5,0,1,0,3,0
"0",0.012032932,55,0,71,5400,1,0,0,0,0,0
"0",0.982252218,49,0,0.245209302,5374,8,0,0,0,1,0
"0",0,70,0,1584,5400,3,0,1,0,0,0
"0",0.9999999,70,0,1179,5400,3,0,1,0,0,0
"0",0.14337142,41,0,966,5400,7,0,0,0,2,0
"0",0.196475441,57,0,0.169894737,4749,4,0,1,0,1,0
"0",0.506729456,29,0,0.234972678,3293,7,0,0,0,0,0
"0",0.667359667,64,0,0.510844485,4333,6,0,2,0,0,0
"0",0.869177569,52,0,0.517241379,5480,8,0,1,0,4,0
"0",0.053423664,58,0,0.014125956,5096,7,0,0,0,0,0
"0",0.9999999,59,0,0.413612565,2291,2,0,0,0,1,0
"0",0.966016992,35,0,0.144285238,3000,2,0,0,0,3,0
"0",0.9999999,29,0,0.086340206,4655,3,0,0,0,0,0
"0",0.920815837,26,0,0.277146465,1583,7,0,0,0,0,0
"0",0.284655956,53,0,2895,5400,5,0,1,0,0,0
"0",0.552293578,45,0,2545,5400,7,0,2,0,0,0
"0",0.030794165,37,0,0.131218175,2552,5,0,0,0,0,0
"0",0.143455269,61,0,0.126927639,5900,9,0,0,0,0,0
"0",0.143973396,57,0,0.13397767,6000,8,0,0,0,0,0
"0",0.004999762,39,0,0.087582484,5000,3,0,0,0,4,0
"1",0.470820554,30,0,1.165095687,3500,8,0,2,0,0,0
"0",0.034393121,84,0,5,5400,3,0,0,0,0,0
"0",0.134521637,67,0,0.024148793,6666,4,0,0,0,1,0
"0",0.9999999,56,0,2165,5400,8,0,2,0,0,0
"0",0.276361819,52,0,769,5400,3,0,2,0,0,0
"0",0.520022856,49,0,0.770046929,4900,10,0,1,0,2,0
"0",0.456317984,63,0,0.819512195,1024,6,0,0,0,0,0
"0",0.245598618,68,0,0.432657495,2761,6,0,2,0,1,0
"0",0.05028161,38,0,0.41909621,5487,9,0,1,0,3,0
"0",0.08502515,30,0,0.009102024,7360,3,0,0,0,0,0
"0",0.361708469,56,0,0.278760455,7292,9,0,1,0,0,0
"0",0.946053946,24,0,0.023993145,1166,1,0,0,0,0,0
"0",0.234966699,31,0,937,5400,9,0,0,0,0,0
"0",0.147616813,56,0,0.441958495,3083,8,0,1,0,0,0
"0",0,61,0,5030,5400,8,0,1,0,0,0
"0",0.9999999,31,0,0.66419295,4850,8,0,4,0,0,0
"0",0.17912875,58,0,0.204626914,3068,4,0,0,0,1,0
"0",0.259445111,38,0,673,0,7,0,0,0,2,0
"0",0.016046138,69,0,0.105970797,6916,3,0,1,0,0,0
"0",0.619744411,76,0,1776,5400,4,0,0,0,0,0
"0",0.002796492,28,0,0.1456905,4083,7,0,1,0,0,0
"0",0.00337544,45,0,1854,5400,7,0,1,0,0,0
"0",0.045937048,74,0,45,5400,3,0,0,0,0,0
"0",0.293603986,71,0,0.682526989,2500,10,0,2,0,1,0
"0",0,82,0,631,5400,5,0,0,0,0,0
"0",0.189185084,60,0,0.036515474,6106,4,0,0,0,0,0
"0",0.9999999,28,0,0.097686375,3500,1,0,0,0,0,0
"0",0.050933035,70,0,0.027846955,4416,6,0,0,0,0,0
"0",0.561364479,39,0,0.142245073,3500,5,0,0,0,3,0
"0",0.012413508,36,0,0.004570123,3500,6,0,0,0,0,0
"0",0.9999999,52,0,0.232123451,4600,3,0,0,0,2,0
"0",0.160165494,45,0,0.325958242,3208,7,0,1,0,2,0
"0",0.161236564,58,0,0.138394704,4833,9,0,0,0,0,0
"0",0.9999999,28,0,0.292851653,1300,2,0,0,0,1,0
"0",0.275536421,31,0,0.096980604,5000,4,0,0,0,0,0
"0",0.216247249,48,0,0.303354747,1400,7,0,1,0,0,0
"0",0.007479701,43,0,0.000712454,7017,1,0,0,0,2,0
"0",0.058395564,53,0,0.133235725,4780,6,0,0,0,2,0
"0",0.249763061,40,0,0.292486877,6095,6,0,2,0,3,0
"0",0.054540524,53,0,5.81237525,500,8,0,1,0,1,0
"1",0.9999999,39,0,1270,5400,2,0,0,0,1,0
"0",0.003066214,72,0,680,5400,2,0,1,0,0,0
"0",0.327989067,59,0,2498,5400,9,0,2,0,0,0
"0",0.20601216,66,0,0.475701194,3600,6,0,0,0,0,0
"0",0.359813724,37,0,0.084952489,7050,3,0,0,0,2,0
"0",0.028528766,73,0,0.318087318,4809,8,0,1,0,1,0
"0",0,64,0,2226,5400,9,0,1,0,0,0
"0",0.00645435,43,0,0.340629645,7400,4,0,1,0,2,0
"0",0,49,0,0.281705741,5416,6,0,1,0,0,0
"0",0.843026162,52,0,0.648785997,7083,7,0,3,0,0,0
"0",0.012963401,38,0,30,5400,7,0,0,0,1,0
"0",0.9999999,31,0,0.55562958,1500,4,0,0,0,0,0
"0",0.430673997,58,0,0.363254477,4522,3,0,1,0,0,0
"0",0.04052188,67,0,25,5400,5,0,0,0,2,0
"0",1.00779844,57,0,0.506335891,5602,6,0,2,0,0,0
"0",0.665866827,62,0,0.436180422,2083,3,0,2,0,0,0
"0",0.835577301,36,0,0.298424862,2348,5,0,0,0,0,0
"0",0.194820868,56,0,762,5400,4,0,0,0,0,0
"0",0.941058941,24,0,28,0,1,0,0,0,0,0
"0",0.9999999,70,0,804,5400,3,0,1,0,0,0
"0",0.000533321,44,0,0.43976004,6000,7,0,1,0,2,0
"0",0,51,0,0,5400,2,0,0,0,0,0
"0",0.29135679,35,0,2093,5400,8,0,3,0,0,0
"0",0.442227473,30,0,0.185730283,6250,8,0,0,0,0,0
"0",0.099075898,52,0,0.225474255,3689,9,0,0,0,1,0
"0",0.614125474,38,0,0.437187604,3000,6,0,0,0,0,0
"0",0.002528206,72,0,32,5400,2,0,0,0,0,0
"1",0.686826263,47,0,1258,5400,8,0,0,0,0,0
"0",0.002452131,72,0,5,0,10,0,0,0,0,0
"0",0.510094557,30,0,0.653621982,1200,7,0,1,0,0,0
"0",0.95910409,58,0,0.24572345,5611,10,0,0,0,0,0
"0",0.103113396,30,0,97,5400,3,0,0,0,0,0
"0",0.101094945,32,0,160,5400,5,0,0,0,0,0
"0",0,44,0,0.159507486,7146,4,0,2,0,1,0
"0",0.086796528,55,0,0.978126608,3885,9,0,2,0,3,0
"0",0.14232595,47,0,0.231084133,7083,9,0,1,0,0,0
"0",0.079642685,53,0,0.404315032,5700,9,0,2,0,0,0
"0",0.011513011,35,0,0.470905819,5000,9,0,1,0,0,0
"0",0.651112407,51,0,0.266199399,6990,6,0,1,0,2,0
"0",0.080240476,27,0,0.262295082,2500,5,0,0,0,0,0
"0",0.497080234,40,0,0.510354677,4200,8,0,2,0,3,0
"0",0.00409516,40,0,4419,5400,8,0,2,0,0,0
"0",0.26785797,37,0,0.647423479,2580,10,0,0,0,2,0
"0",0.753816412,39,0,0.221709433,5416,2,0,1,0,3,0
"0",0.384331876,57,0,1010,5400,4,0,1,0,0,0
"0",0.006415907,33,0,2187,5400,6,0,2,0,0,0
"0",0.290019667,78,0,0.172456886,4000,10,0,1,0,0,0
"0",0.010948781,64,0,0.198649409,3553,9,0,1,0,0,0
"0",0.141374756,51,0,1.130773845,3333,8,0,2,0,0,0
"0",0.117882118,23,0,0.106489185,600,4,0,0,0,0,0
"0",0.063419511,37,0,0.585679983,4580,5,0,1,0,1,0
"0",0,44,0,0,3333,1,0,0,0,0,0
"0",0.088927301,61,0,0.529908973,6151,6,0,1,0,0,0
"0",0.033529066,61,0,96,0,9,0,0,0,0,0
"0",0,35,0,0.00159936,2500,9,0,0,0,0,0
"0",0.276079253,92,0,0.124918673,4610,7,0,0,0,0,0
"0",0.422390042,43,0,2710,5400,10,0,1,0,0,0
"0",0.23184956,43,0,29,5400,1,0,0,0,0,0
"0",0.624508031,39,0,0.232753449,5000,6,0,1,0,2,0
"0",0.024305823,40,0,0.310708553,4360,6,0,1,0,2,0
"0",0.017235568,63,0,0.202268137,6436,4,0,0,0,1,0
"0",0.030320346,83,0,0.248677249,3401,7,0,1,0,0,0
"0",0,71,0,0.018902038,6083,8,0,0,0,0,0
"0",0.9999999,37,0,0.16655563,1500,4,0,0,0,0,0
"0",0.342627753,48,0,0.404583423,4668,6,0,1,0,4,0
"0",0.9999999,66,0,0,5400,0,0,0,0,1,0
"0",0.325517841,87,0,313,0,6,0,0,0,0,0
"0",0.318356055,63,0,0.325601751,6854,5,0,2,0,0,0
"0",0.322419395,56,0,0.457308538,5000,7,0,2,0,0,0
"0",0,29,0,444,0,4,0,0,0,0,0
"0",0.388790852,61,0,778,1,6,0,0,0,1,0
"0",0.9999999,24,0,0.213893053,2000,2,0,0,0,0,0
"0",0.974762656,66,0,0.544563553,3264,9,0,0,0,0,0
"0",0,60,0,1754,5400,7,0,2,0,2,0
"0",0,34,0,0,5400,1,0,0,0,0,0
"0",0.340014454,79,0,0.888923077,3249,9,0,1,0,0,0
"0",0,63,0,0,5400,1,0,0,0,1,0
"0",0,54,0,0.334888371,3000,7,0,1,0,2,0
"0",0.676404104,40,0,0.697532262,4416,10,0,1,0,0,0
"0",0.12554978,25,0,9,5400,2,0,0,0,0,0
"0",0.216783217,67,0,6,0,2,0,0,0,0,0
"0",0.672425509,47,0,0.525891658,6700,9,0,2,0,1,0
"0",0.091790821,39,0,276,5400,2,0,0,0,0,0
"0",0,46,0,0,4000,2,0,0,0,0,0
"0",0.03484976,63,0,21,5400,2,0,0,0,0,0
"0",0.002452738,69,0,49,5400,2,0,0,0,0,0
"0",0.01113097,72,0,0.160614302,6250,8,0,1,0,3,0
"0",0.14682401,56,0,0.724546464,2700,10,0,1,0,0,0
"0",0.803048066,66,0,1,996,6,0,1,0,0,0
"0",0,69,0,0.131597303,4300,7,0,0,0,0,0
"0",0.9999999,49,0,2.141742523,768,5,0,1,0,0,0
"0",0.439161856,61,0,0.331118494,2708,5,0,0,0,0,0
"0",0.169886742,37,0,0.744019993,2800,6,0,1,0,0,0
"0",0.018320535,27,0,0.006138393,3583,2,0,0,0,0,0
"0",0,73,0,0.042253521,2200,2,0,1,0,0,0
"0",0.114677365,34,0,0.068474474,6600,6,0,0,0,0,0
"0",0.035011481,55,0,1060,0,10,0,1,0,0,0
"0",0.261275272,26,0,0.216594469,3000,7,0,0,0,0,0
"0",0.00759244,45,0,2140,5400,9,0,1,0,7,0
"0",0.918993866,58,0,0.438731791,3500,5,0,1,0,2,0
"0",0.713843249,40,0,0.574797208,5300,7,0,1,0,2,0
"0",0.016077874,53,0,2263,5400,9,0,1,0,0,0
"0",0.9999999,29,0,0.117824773,2647,2,0,0,0,0,0
"0",0.054991913,31,0,0.497032177,3200,5,0,2,0,0,0
"0",0.029295211,93,0,0.006855184,3500,7,0,0,0,0,0
"0",0.011499179,48,0,335,5400,3,0,0,0,0,0
"0",0.918270432,38,0,0.024595081,5000,3,0,0,0,3,0
"0",0.04827309,39,0,0.035985606,2500,9,0,0,0,0,0
"0",0.364970679,40,0,1.017736214,3100,6,0,2,0,2,0
"0",0,29,0,417,5400,3,0,0,0,0,0
"0",0.035406096,59,0,29,5400,3,0,0,0,0,0
"0",0.73910519,42,0,0.760236145,5250,7,0,2,0,3,0
"0",0.569543046,30,0,0.562860438,2600,4,0,1,0,0,0
"0",0.120934063,79,0,61,5400,1,0,0,0,0,0
"0",0.023970001,61,0,0.237921604,5484,7,0,1,0,0,0
"0",0.010318025,51,0,0.515146971,6667,6,0,2,0,5,0
"0",0.051699755,67,0,1076,5400,9,0,0,0,0,0
"0",0.102955142,81,0,0.052364329,3150,4,0,0,0,0,0
"0",0.009732036,38,0,0.43568096,4500,4,0,1,0,2,0
"0",0.190961808,33,0,0.673521851,3500,5,0,1,0,0,0
"0",0.024249394,63,0,615,5400,8,0,1,0,0,0
"0",0.053042312,28,0,0.007678677,1692,2,0,0,0,0,0
"0",0.003254342,51,0,0.350217077,4145,5,0,1,0,0,0
"0",0.877380156,65,0,1454,5400,10,0,0,0,0,0
"0",0.365596561,43,0,4213,5400,10,0,1,0,0,0
"0",0,52,0,0,5400,2,0,0,0,0,0
"0",0,43,0,3004,5400,7,0,1,0,0,0
"0",0.440133135,63,0,2105,5400,10,0,2,0,3,0
"0",0.306291666,73,0,0.197257535,7000,10,0,0,0,1,0
"0",0.00379962,54,0,295,5400,2,0,0,0,0,0
"0",0.095289447,69,0,0.625093727,4000,8,0,1,0,0,0
"0",0.004874797,90,0,3,5400,2,0,0,0,0,0
"0",0.573000565,39,0,0.308076822,3800,10,0,0,0,2,0
"0",0.002676632,45,0,0.460986547,5574,5,0,1,0,0,0
"0",0.084265067,63,0,1041,5400,3,0,1,0,0,0
"0",0.028565714,85,0,0.004544628,5500,3,0,0,0,0,0
"0",0.068494312,36,0,0.398593835,5546,7,0,1,0,2,0
"0",0.606277221,35,0,0.350825083,6059,9,0,0,0,2,0
"0",0.312985106,59,0,0.472513089,4583,7,0,1,0,0,0
"0",0.9999999,25,0,0.239547467,2032,1,0,0,0,0,0
"0",0.188119654,72,0,0.030690537,4300,3,0,0,0,0,0
"0",0.173048644,71,0,0.023630993,4400,4,0,0,0,0,0
"0",0.15163012,47,0,0.172533681,2300,5,0,0,0,0,0
"0",0.391447031,50,0,0.093581284,5000,5,0,0,0,1,0
"0",0.9999999,54,0,0.480040733,4909,5,0,3,0,0,0
"0",0,50,0,0.585075703,2773,7,0,1,0,1,0
"0",0.080344333,53,0,54,5400,3,0,0,0,0,0
"0",0.014332378,72,0,0.00123058,6500,4,0,0,0,0,0
"0",0.011542527,37,0,1646,5400,6,0,2,0,0,0
"1",0.9999999,61,0,0.113258186,3725,1,0,0,0,0,0
"0",0.026623574,45,0,896,5400,10,0,1,0,0,0
"0",0.031142782,25,0,0.085674884,5800,9,0,0,0,0,0
"0",1.004433186,38,0,0.444888778,4000,7,0,1,0,2,0
"0",0.413662717,27,0,0.208964264,3301,6,0,0,0,1,0
"0",0.057262969,29,0,0.078584283,5000,4,0,0,0,0,0
"0",0.542057243,28,0,0.239655651,3600,3,0,0,0,1,0
"0",0.154755141,30,0,0.070273449,3400,7,0,0,0,0,0
"0",0.017497084,54,0,3,5400,1,0,0,0,0,0
"0",0,25,0,0.261671687,2655,4,0,0,0,0,0
"0",0.676707327,48,0,0.10780613,6622,10,0,0,0,2,0
"0",0.096695343,53,0,0.280277327,6778,5,0,1,0,2,0
"0",0.316260328,44,0,0.327119396,6758,7,0,2,0,3,0
"0",0.936877076,22,0,2.746268657,200,2,0,0,0,0,0
"0",0.011052665,60,0,0.116873412,6690,5,0,1,0,0,0
"0",0.054678643,44,0,5390,5400,7,0,3,0,1,0
"0",0.054648719,63,0,360,5400,7,0,1,0,0,0
"0",0.057207515,44,0,3492,5400,6,0,1,0,0,0
"0",0.051998894,69,0,0.16324087,5010,9,0,2,0,2,0
"0",0.089587079,52,0,1994,5400,6,0,1,0,0,0
"1",0.9999999,22,0,0.310047847,1044,1,0,0,0,1,0
"0",0.287296642,51,0,0.26562145,4400,5,0,1,0,2,0
"0",0,49,0,2.166833167,1000,7,0,1,0,0,0
"0",0.65940263,57,0,0.287826899,6423,9,0,0,0,0,0
"0",0.71996488,69,0,2.556569343,547,7,0,1,0,0,0
"0",0.523650899,23,0,152,5400,2,0,0,0,0,0
"0",0.092731788,68,0,166,0,5,0,0,0,1,0
"0",0.004379837,72,0,0.247738601,5416,9,0,1,0,0,0
"0",0.442271674,44,0,0.625604644,3100,8,0,1,0,2,0
"0",0.3316745,52,0,0.323426101,3700,8,0,2,0,0,0
"0",0.169107856,56,0,1302,5400,6,0,1,0,0,0
"0",0.047723657,61,0,0.217710671,4900,3,0,2,0,1,0
"0",0.9999999,40,0,0.228532485,2200,3,0,0,0,1,0
"1",0.9999999,50,0,0.458177278,800,0,0,0,0,0,0
"0",0.025953366,59,0,0.21831108,5766,5,0,1,0,1,0
"0",0.02742178,62,0,2935,5400,9,0,1,0,0,0
"0",0.050074997,40,0,0.304141852,7387,8,0,2,0,0,0
"0",0.072468457,46,0,0.610677864,5000,10,0,1,0,0,0
"0",0.994303482,58,0,0.777336931,6300,10,0,2,0,2,0
"0",0.032815456,40,0,1.281997919,960,10,0,1,0,2,0
"0",0.172613308,47,0,0.270892914,6293,5,0,1,0,5,0
"0",0.028630115,28,0,1295,5400,6,0,1,0,0,0
"0",0.9999999,37,0,0,5400,0,0,0,0,0,0
"0",0.284311123,49,0,0.323072413,3410,10,0,0,0,1,0
"0",0.06683124,50,0,0.606415793,4862,6,0,2,0,0,0
"0",0.004444065,30,0,0.00014758,6775,2,0,0,0,3,0
"1",0.962700386,44,0,0.199446367,7224,6,0,0,0,4,0
"0",0.434556544,39,0,5.511653718,900,9,0,3,0,0,0
"0",0.044986804,79,0,54,5400,6,0,0,0,0,0
"0",0.940801699,28,0,0.320169958,4000,7,0,0,0,2,0
"0",0.113154738,81,0,0.008115419,2217,2,0,0,0,0,0
"0",0.396056808,66,0,0.577280305,4198,10,0,2,0,0,0
"0",0.032442458,61,0,63,5400,4,0,0,0,0,0
"0",0.092987992,56,0,0.011164806,6000,2,0,0,0,1,0
"0",0.228107387,53,0,284,5400,6,0,1,0,1,0
"0",0.343668285,60,0,915,5400,6,0,0,0,0,0
"0",0.9999999,68,0,0.294087666,1961,9,0,1,0,0,0
"1",0.569051581,23,0,10,5400,1,0,0,0,0,0
"0",0.006449678,80,0,3,5400,2,0,0,0,0,0
"0",0,67,0,0.006189003,4200,1,0,0,0,1,0
"0",0,62,0,0.301298314,6700,5,0,1,0,1,0
"0",0.841802876,50,0,3819,5400,10,0,2,0,0,0
"0",0.9999999,41,0,3343,5400,3,0,2,0,0,0
"0",0.210864166,49,0,0.38658076,4500,5,0,1,0,0,0
"0",0.099791757,55,0,3139,5400,5,0,2,0,0,0
"0",0.411704661,33,0,3600,5400,9,0,1,0,0,0
"0",0.004561833,57,0,0.378124081,3400,7,0,1,0,1,0
"0",0.674645249,75,0,1.035379369,2345,8,0,0,0,0,0
"0",0.217104876,28,0,354,5400,3,0,0,0,0,0
"0",0,59,0,4103,5400,6,0,1,0,0,0
"0",0,62,0,4.602649007,301,7,0,1,0,0,0
"0",0.003646016,42,0,0.304849885,3030,10,0,1,0,0,0
"0",0.82506428,32,0,0.335961604,5833,5,0,0,0,0,0
"0",0,35,0,0.382471815,4700,10,0,1,0,0,0
"0",0.033307885,63,0,76,5400,9,0,0,0,0,0
"0",0.019160896,70,0,0.004684486,3628,6,0,0,0,0,0
"0",1.103792415,67,0,180,5400,3,0,0,0,0,0
"0",0.019881183,31,0,946,5400,4,0,1,0,0,0
"0",0.054197832,58,0,0.370525895,5000,2,0,1,0,0,0
"0",0.816568683,44,0,0.345163709,4000,4,0,0,0,6,0
"0",0.29882995,72,0,0.770486229,2940,8,0,1,0,0,0
"0",0.094038119,71,0,144,5400,6,0,0,0,0,0
"0",0.017800871,66,0,0.005845255,6500,7,0,0,0,1,0
"0",0.062493991,49,0,0.477696217,7083,7,0,3,0,3,0
"0",0.069364355,46,0,102,5400,7,0,0,0,0,0
"0",0.02090215,63,0,3655,5400,10,0,2,0,0,0
"0",0.838464614,46,0,0.617476505,5000,5,0,1,0,0,0
"0",0.17153205,62,0,0.351123983,7250,10,0,2,0,0,0
"1",0,65,0,0.434385382,1203,6,0,0,0,0,0
"0",0.9999999,41,0,0.252572899,4663,4,0,0,0,0,0
"0",0,26,0,0,450,2,0,0,0,0,0
"0",0,27,0,1164,5400,3,0,1,0,0,0
"0",0.013365202,66,0,8,5400,5,0,0,0,0,0
"0",0.136413873,41,0,0.53901694,3600,6,0,1,0,1,0
"0",0.318250308,28,0,0.528453891,5833,9,0,2,0,0,0
"0",0.05484873,40,0,0.084323583,4375,10,0,0,0,0,0
"0",0.542063333,40,0,0.878161344,5416,7,0,3,0,0,0
"0",0,49,0,0.410928558,5416,8,0,2,0,2,0
"0",0,44,0,0,6828,3,0,0,0,0,0
"0",0.9999999,35,0,0.37102866,4500,5,0,1,0,0,0
"0",0.178370895,76,0,0.460255152,1018,2,0,0,0,0,0
"0",0,71,0,1387,5400,5,0,2,0,0,0
"0",0.366631992,30,0,0.349130174,3333,7,0,0,0,0,0
"0",0.067734418,66,0,0.143853666,6450,7,0,1,0,0,0
"0",0.9999999,72,0,2061,5400,5,0,1,0,0,0
"0",0.014810916,45,0,0.060593819,4950,5,0,0,0,0,0
"0",0.02308484,32,0,0.24899019,3465,9,0,1,0,0,0
"0",0.356537469,38,0,0.432087675,5565,8,0,1,0,2,0
"1",0.9999999,26,0,0.20278472,2800,1,0,0,0,1,0
"0",0.9999999,48,0,0,5400,0,0,0,0,0,0
"0",0.434867142,29,0,0.727881041,1344,10,0,0,0,0,0
"0",0.405041484,59,0,1256,5400,4,0,1,0,0,0
"0",0.062953345,48,0,0.010159652,6200,4,0,0,0,3,0
"0",0.0000149,34,0,0,7000,2,0,0,0,0,0
"0",0.01549845,72,0,0.000553174,7230,4,0,0,0,0,0
"0",0.049565116,68,0,0.472555205,3169,6,0,1,0,0,0
"0",0.005642116,64,0,274,5400,8,0,0,0,0,0
"0",0.009027003,74,0,0.03768045,4086,5,0,0,0,0,0
"0",0.178501892,54,0,0.251642576,6087,8,0,2,0,1,0
"0",0.062931236,50,0,0.161490683,7083,3,0,1,0,0,0
"0",0.605170722,63,0,572,5400,4,0,0,0,0,0
"0",0.526583082,51,0,0.06519377,5521,3,0,0,0,1,0
"0",0.201388292,84,0,0.291046434,4500,6,0,1,0,0,0
"0",0.277144571,85,0,0.059176439,3666,4,0,0,0,1,0
"0",0.936003047,44,0,0.155335146,6250,3,0,0,0,1,0
"0",0.737043826,53,0,0.022853878,7000,2,0,0,0,1,0
"0",0.75582928,31,0,0.226122221,7150,6,0,0,0,0,0
"0",0.584284984,34,0,1.477015323,1500,9,0,0,0,0,0
"0",0.008982381,64,0,0.042921887,3750,3,0,1,0,1,0
"0",0.135053284,67,0,944,5400,3,0,0,0,0,0
"0",0.008956517,89,0,12,5400,5,0,0,0,0,0
"0",0.024088987,54,0,0.512671756,3274,9,0,1,0,0,0
"0",0.222518321,23,0,0.012180268,820,3,0,0,0,0,0
"0",0.04270337,55,0,0.130124268,7000,3,0,1,0,0,0
"0",0.013132458,55,0,0.003568879,1400,3,0,0,0,0,0
"0",0.023693146,73,0,0.003450259,5216,5,0,0,0,0,0
"0",0.033259424,55,0,0.303585408,6386,4,0,2,0,1,0
"0",0.003897745,83,0,0.003249391,2461,8,0,0,0,0,0
"0",0.126324912,35,0,0.073876462,4872,4,0,0,0,1,0
"0",0.89763095,52,0,0.566259992,2376,6,0,1,0,0,0
"0",0,53,0,1809,5400,10,0,1,0,0,0
"0",0.11167286,46,0,1.329588015,800,8,0,1,0,2,0
"0",0.666190493,34,0,0.607478504,5000,9,0,1,0,1,0
"0",0.11819606,39,0,929,1,3,0,1,0,1,0
"0",0.060288378,67,0,0.218849276,5665,6,0,1,0,0,0
"0",0.258340151,42,0,0.255589893,5500,10,0,1,0,0,0
"0",0.983450827,40,0,2.383700178,1680,3,0,1,0,2,0
"0",0.433437771,49,0,0.331364357,6940,7,0,2,0,2,0
"0",0.01701894,35,0,0.264764674,5502,8,0,1,0,0,0
"0",0.06236425,35,0,0.344917942,7250,6,0,1,0,0,0
"0",0.006399744,79,0,0.20380696,5200,6,0,1,0,0,0
"0",0.643997267,52,0,0.257790368,6000,6,0,1,0,0,0
"0",0.909552261,49,0,4898,0,6,0,2,0,0,0
"0",0.11099971,75,0,2514,5400,8,0,1,0,0,0
"0",0.9999999,29,0,0.335332334,2000,1,0,0,0,3,0
"0",0.109641899,102,0,0.273844353,3417,7,0,0,0,1,0
"0",0.006571258,46,0,8957,5400,7,0,1,0,3,0
"0",0.019620579,83,0,4149,5400,10,0,2,0,0,0
"0",0.288486167,40,0,0.236955739,5557,9,0,0,0,3,0
"0",0.533904354,25,0,0.372929754,1750,7,0,0,0,1,0
"0",0.026548673,95,0,15,5400,1,0,0,0,0,0
"0",0.9999999,63,0,1499,5400,5,0,1,0,0,0
"0",0.052313787,55,0,468,5400,9,0,1,0,1,0
"0",0.151167201,45,0,0.542062911,4100,10,0,1,0,0,0
"0",0.630845638,72,0,0.320668476,7000,10,0,1,0,1,0
"1",0.755557822,44,0,0.245343423,3435,6,0,0,0,2,0
"0",0.9999999,50,0,0,1940,0,0,0,0,1,0
"0",0.037529234,67,0,0.462218089,4300,10,0,1,0,0,0
"0",0.055820598,40,0,0.188724648,5817,5,0,1,0,0,0
"0",0.120988312,75,0,285,5400,5,0,0,0,0,0
"0",0.037999662,62,0,0.111756168,6200,9,0,0,0,8,0
"0",0.431605247,27,0,0.163731556,2100,2,0,0,0,0,0
"0",0.617884553,43,0,0.640860579,5902,7,0,2,0,1,0
"0",0.945010998,32,0,0.461932838,3900,6,0,1,0,0,0
"0",0,29,0,0.183912534,2560,3,0,0,0,1,0
"0",0.03848259,31,0,0.448809026,2392,4,0,1,0,2,0
"0",0.817948878,75,0,392,5400,2,0,0,0,0,0
"0",0.289941356,62,0,0.410779596,5194,10,0,1,0,1,0
"0",0.005364444,59,0,6,5400,3,0,0,0,2,0
"0",3.996007984,59,0,0.014746313,4000,7,0,0,0,0,0
"0",0.551283242,53,0,1122,5400,9,0,0,0,0,0
"1",0.013617333,45,0,2589,5400,6,0,1,0,0,0
"0",0.9999999,50,0,587,5400,1,0,0,0,0,0
"0",0.489201406,55,0,0.371325735,5000,6,0,1,0,1,0
"0",0.005136793,52,0,43,5400,2,0,0,0,0,0
"0",0,49,0,0.328103369,6500,10,0,1,0,5,0
"0",0.008887422,63,0,0.52193226,1800,10,0,1,0,0,0
"0",0.167937521,37,0,0.793981909,5416,7,0,1,0,1,0
"0",0.021638288,75,0,0.23266684,3850,5,0,1,0,0,0
"0",0.279840571,44,0,0.453295278,3853,10,0,1,0,0,0
"0",0.395860414,46,0,0.506828528,3953,9,0,2,0,1,0
