Num_Reg;Item_Identifier;Time;Item_Weight;Item_Fat_Content;Item_Visibility;Item_Type;Item_MRP;Outlet_Identifier;Outlet_Establishment_Year;Outlet_Size;Outlet_Location_Type;Outlet_Type;Item_Outlet_Sales;Country
79822;FDN24;;14.1;Low Fat;0.11326743;Baking Goods;545.956;OUT046;1997;Small;Tier 1;Supermarket Type1;10.373.164;EEUU
59145;DRY23;;9.395;Regular;0.109713464;Soft Drinks;413.112;OUT017;2007;;Tier 2;Supermarket Type1;2.556.672;EEUU
1071016;FDW04;;;Regular;0;Frozen Foods;130.531;OUT027;1985;Medium;Tier 3;Supermarket Type3;5.582.733;EEUU
1059610;FDM01;;7.895;Regular;0.094952408;Breakfast;1.011.332;OUT018;2009;Medium;Tier 3;Supermarket Type2;13.329.316;EEUU
428109;NCW29;;14;Low Fat;0.029026218;Health and Hygiene;131.331;OUT017;2007;;Tier 2;Supermarket Type1;3.635.268;EEUU
810565;FDG33;;5.365;Regular;0.140123575;Seafood;1.720.764;OUT013;1987;High;Tier 3;Supermarket Type1;27.484.224;EEUU
83717;FDV51;;16.35;Low Fat;0.03272295;Meat;1.657.842;OUT017;2007;;Tier 2;Supermarket Type1;18.236.262;EEUU
63342;NCQ18;;15.75;Low Fat;0.135836828;Household;100.37;OUT017;2007;;Tier 2;Supermarket Type1;1298.31;EEUU
79639;NCL53;;7.5;Low Fat;0.036382524;Health and Hygiene;1.779.028;OUT018;2009;Medium;Tier 3;Supermarket Type2;14.168.224;EEUU
210649;FDQ39;;14.8;Low Fat;0;Meat;1.893.846;OUT013;1987;High;Tier 3;Supermarket Type1;4.777.115;EEUU
54242;FDF46;;7.07;Low Fat;0.094201018;Snack Foods;1.158.834;OUT017;2007;;Tier 2;Supermarket Type1;10.366.506;EEUU
16638;NCA06;;20.5;Low Fat;0.143506376;Household;34.719;OUT049;1999;Medium;Tier 1;Supermarket Type1;768.999;EEUU
69925;FDV26;;;Regular;0.133347119;Dairy;1.930.794;OUT019;1985;Small;Tier 1;Grocery Store;975.397;EEUU
52845;FDJ04;;18;Low Fat;0.124428516;Frozen Foods;1.199.124;OUT035;2004;Small;Tier 2;Supermarket Type1;9.480.992;EEUU
610591;FDE28;;9.5;Regular;0.221856492;Frozen Foods;2.318.668;OUT010;1998;;Tier 3;Grocery Store;2.303.668;EEUU
223108;NCZ29;;15;Low Fat;0.071312064;Health and Hygiene;1.257.362;OUT013;1987;High;Tier 3;Supermarket Type1;30.200.688;EEUU
69634;FDW43;;20.1;Regular;0.022425236;Fruits and Vegetables;2.263.036;OUT046;1997;Small;Tier 1;Supermarket Type1;9.108.144;EEUU
93119;FDZ49;;11;Regular;0.133352623;Canned;2.197.798;OUT049;1999;Medium;Tier 1;Supermarket Type1;26.445.576;EEUU
39513;NCJ05;;18.7;Low Fat;0.046079558;Health and Hygiene;1.515.682;OUT035;2004;Small;Tier 2;Supermarket Type1;19.820.866;EEUU
56332;NCP29;;;LF;0;Health and Hygiene;642.168;OUT027;1985;Medium;Tier 3;Supermarket Type3;1.278.336;EEUU
43186;FDS16;;15.15;Regular;0.066446521;Frozen Foods;147.976;OUT018;2009;Medium;Tier 3;Supermarket Type2;732.38;EEUU
282101;FDZ45;;14.1;Low Fat;0.066979957;Snack Foods;1.967.084;OUT049;1999;Medium;Tier 1;Supermarket Type1;31.745.344;EEUU
310684;NCP29;;8.42;Low Fat;0.187918654;Health and Hygiene;654.168;OUT010;1998;;Tier 3;Grocery Store;1.278.336;EEUU
98478;FDZ58;;;Low Fat;0.051924192;Snack Foods;1.210.072;OUT027;1985;Medium;Tier 3;Supermarket Type3;29.401.728;EEUU
63862;FDV55;;;Low Fat;0.054806734;Fruits and Vegetables;1.451.444;OUT027;1985;Medium;Tier 3;Supermarket Type3;39.188.988;EEUU
26597;NCV53;;8.27;Low Fat;0.018813601;Health and Hygiene;237.988;OUT046;1997;Small;Tier 1;Supermarket Type1;7190.64;EEUU
41283;FDV47;;;Low Fat;0.094910421;Breads;845.566;OUT019;1985;Small;Tier 1;Grocery Store;2.536.698;EEUU
771033;FDD45;;8.615;Low Fat;0.116722514;Fruits and Vegetables;954.436;OUT018;2009;Medium;Tier 3;Supermarket Type2;5.672.616;EEUU
110975;FDP26;;;Low Fat;0.244338986;Dairy;1.059.306;OUT019;1985;Small;Tier 1;Grocery Store;2.090.612;EEUU
285101;DRD37;;9.8;Low Fat;0.013863257;Soft Drinks;45.106;OUT049;1999;Medium;Tier 1;Supermarket Type1;1398.18;EEUU
48841;FDT09;;;Regular;0.021471456;Snack Foods;1.310.284;OUT019;1985;Small;Tier 1;Grocery Store;1.318.284;EEUU
45458;FDM03;;;Low Fat;0;Meat;1.091.938;OUT027;1985;Medium;Tier 3;Supermarket Type3;20.366.822;EEUU
29997;FDW09;;13.65;Regular;0.026067434;Snack Foods;788.302;OUT017;2007;;Tier 2;Supermarket Type1;7.130.718;EEUU
12687;FDX10;;6.385;Regular;0.123710526;Snack Foods;371.874;OUT046;1997;Small;Tier 1;Supermarket Type1;2.470.118;EEUU
612102;FDZ60;;20.5;Low Fat;0.119547387;Baking Goods;1.089.596;OUT049;1999;Medium;Tier 1;Supermarket Type1;539.298;EEUU
73226;FDM58;;16.85;Regular;0.079690403;Snack Foods;1.134.544;OUT046;1997;Small;Tier 1;Supermarket Type1;29.082.144;EEUU
51474;FDV32;;7.785;Low Fat;0.088691614;Fruits and Vegetables;61.851;OUT035;2004;Small;Tier 2;Supermarket Type1;1.454.773;EEUU
662510;FDU07;;;Low Fat;0.104784329;Fruits and Vegetables;1.504.366;OUT019;1985;Small;Tier 1;Grocery Store;1.511.366;EEUU
27793;FDS51;;;LF;0.032024659;Meat;627.194;OUT027;1985;Medium;Tier 3;Supermarket Type3;1.857.582;EEUU
569110;NCT17;;10.8;Low Fat;0.041950753;Health and Hygiene;1.900.214;OUT045;2002;;Tier 2;Supermarket Type1;24.494.782;EEUU
2106610;FDA01;;15;Regular;0.091018048;Canned;602.904;OUT010;1998;;Tier 3;Grocery Store;1.171.808;EEUU
242101;FDW25;;5.175;Low Fat;0.037398953;Canned;842.224;OUT046;1997;Small;Tier 1;Supermarket Type1;852.224;EEUU
910915;FDS01;;11.6;Low Fat;0.017845372;Canned;1.790.686;OUT017;2007;;Tier 2;Supermarket Type1;56.885.952;EEUU
73152;NCV18;;6.775;Low Fat;0.105459307;Household;84.625;OUT045;2002;;Tier 2;Supermarket Type1;2496.75;EEUU
109965;FDZ04;;9.31;Low Fat;0.038032068;Frozen Foods;61.351;OUT045;2002;;Tier 2;Supermarket Type1;822.263;EEUU
17343;DRN59;;15;Low Fat;0.064504433;Hard Drinks;47.306;OUT017;2007;;Tier 2;Supermarket Type1;652.484;EEUU
81453;FDD36;;13.3;LF;0.021306635;Baking Goods;1.198.124;OUT049;1999;Medium;Tier 1;Supermarket Type1;18.961.984;EEUU
12769;FDT56;;16;Regular;0.116063284;Fruits and Vegetables;591.246;OUT018;2009;Medium;Tier 3;Supermarket Type2;7.530.198;EEUU
23884;FDP09;;;low fat;0.059336763;Snack Foods;2.121.902;OUT019;1985;Small;Tier 1;Grocery Store;4.247.804;EEUU
64276;FDA33;;6.48;Low Fat;0.034091649;Snack Foods;1.462.076;OUT017;2007;;Tier 2;Supermarket Type1;23.649.216;EEUU
76583;FDH14;;;Regular;0.081955735;Canned;1.420.838;OUT019;1985;Small;Tier 1;Grocery Store;2.809.676;EEUU
876102;NCF18;;;Low Fat;0.088551694;Household;1.915.504;OUT027;1985;Medium;Tier 3;Supermarket Type3;59.442.624;EEUU
637101;FDF59;;12.5;Low Fat;0.071230537;Starchy Foods;128.102;OUT035;2004;Small;Tier 2;Supermarket Type1;885.514;EEUU
94952;FDC29;;8.39;reg;0.024185517;Frozen Foods;1.157.176;OUT013;1987;High;Tier 3;Supermarket Type1;13.742.112;EEUU
12346;FDD32;;17.7;reg;0.041163522;Fruits and Vegetables;808.276;OUT017;2007;;Tier 2;Supermarket Type1;18.682.348;EEUU
95851;FDZ08;;12.5;Regular;0;Fruits and Vegetables;808.592;OUT010;1998;;Tier 3;Grocery Store;825.592;EEUU
101328;FDT21;;;Low Fat;0;Snack Foods;2.488.092;OUT027;1985;Medium;Tier 3;Supermarket Type3;64.742.392;EEUU
191107;FDM33;;15.6;Low Fat;0.087719692;Snack Foods;2.185.798;OUT046;1997;Small;Tier 1;Supermarket Type1;4.407.596;EEUU
571013;NCK07;;10.65;Low Fat;0.048677482;Others;1.661.526;OUT035;2004;Small;Tier 2;Supermarket Type1;2.466.789;EEUU
910924;NCL41;;12.35;Low Fat;0.041907648;Health and Hygiene;362.216;OUT018;2009;Medium;Tier 3;Supermarket Type2;346.216;EEUU
72496;FDZ36;;6.035;Regular;0.065783783;Baking Goods;188.224;OUT046;1997;Small;Tier 1;Supermarket Type1;5.779.144;EEUU
12327;FDW51;;6.155;Regular;0.094807042;Meat;213.356;OUT049;1999;Medium;Tier 1;Supermarket Type1;3.835.008;EEUU
42199;FDS47;;16.75;Low Fat;0.128778474;Breads;891.856;OUT013;1987;High;Tier 3;Supermarket Type1;15.819.408;EEUU
21992;FDV02;;16.75;Low Fat;0.060668416;Dairy;1.724.106;OUT045;2002;;Tier 2;Supermarket Type1;29.088.802;EEUU
710173;NCU18;;15.1;Low Fat;0.056067524;Household;1.398.496;OUT018;2009;Medium;Tier 3;Supermarket Type2;12.703.464;EEUU
54575;NCX17;;21.25;Low Fat;0.114066204;Health and Hygiene;233.03;OUT018;2009;Medium;Tier 3;Supermarket Type2;5592.72;EEUU
32159;FDI12;;9.395;Regular;0.10039894;Baking Goods;896.856;OUT046;1997;Small;Tier 1;Supermarket Type1;878.856;EEUU
298108;DRH51;;17.6;Low Fat;0.097135675;Dairy;893.856;OUT013;1987;High;Tier 3;Supermarket Type1;1.318.284;EEUU
210484;NCP30;;;Low Fat;0.032610007;Household;374.822;OUT027;1985;Medium;Tier 3;Supermarket Type3;9.427.728;EEUU
16527;FDG08;;13.15;Regular;0.165616415;Fruits and Vegetables;1.726.764;OUT049;1999;Medium;Tier 1;Supermarket Type1;20.613.168;EEUU
68496;FDX35;;5.035;Regular;0;Breads;2.282.036;OUT046;1997;Small;Tier 1;Supermarket Type1;47.817.756;EEUU
31616;FDY26;;;Regular;0.030362777;Dairy;2.105.244;OUT027;1985;Medium;Tier 3;Supermarket Type3;67.751.808;EEUU
96189;NCM43;;;Low Fat;0.03409886;Others;162.621;OUT019;1985;Small;Tier 1;Grocery Store;815.605;EEUU
21726;NCZ54;;;Low Fat;0.145951533;Household;1.609.552;OUT019;1985;Small;Tier 1;Grocery Store;1.624.552;EEUU
81651;FDO16;;5.48;Low Fat;0.015138834;Frozen Foods;81.925;OUT045;2002;;Tier 2;Supermarket Type1;3.079.325;EEUU
988109;FDR22;;19.35;Regular;0.031069993;Snack Foods;1.120.544;OUT010;1998;;Tier 3;Grocery Store;2.237.088;EEUU
55423;FDJ16;;9.195;Low Fat;0.115535487;Frozen Foods;595.246;OUT017;2007;;Tier 2;Supermarket Type1;8.109.444;EEUU
28914;FDT47;;5.26;Regular;0.02454694;Breads;957.068;OUT049;1999;Medium;Tier 1;Supermarket Type1;11.664.816;EEUU
28447;FDZ23;;;Regular;0.067175915;Baking Goods;187.124;OUT027;1985;Medium;Tier 3;Supermarket Type3;3728.48;EEUU
57954;NCB31;;6.235;Low Fat;0.118674359;Household;261.691;OUT046;1997;Small;Tier 1;Supermarket Type1;3.155.892;EEUU
41394;FDM15;;11.8;Regular;0.057421582;Meat;1.499.366;OUT046;1997;Small;Tier 1;Supermarket Type1;16.625.026;EEUU
45497;FDX27;;20.7;Regular;0.114022125;Dairy;929.436;OUT013;1987;High;Tier 3;Supermarket Type1;21.745.028;EEUU
49472;NCS54;;13.6;LF;0.010033871;Household;177.937;OUT018;2009;Medium;Tier 3;Supermarket Type2;2.293.681;EEUU
51010210;NCJ30;;5.82;low fat;0.080765853;Household;169.179;OUT049;1999;Medium;Tier 1;Supermarket Type1;2.037.348;EEUU
99327;FDD58;;7.76;Low Fat;0.05930285;Snack Foods;98.77;OUT013;1987;High;Tier 3;Supermarket Type1;1697.79;EEUU
287710;DRJ23;;18.35;Low Fat;0.041753387;Hard Drinks;1.876.872;OUT045;2002;;Tier 2;Supermarket Type1;2.836.308;EEUU
97315;FDS14;;7.285;Low Fat;0.050065211;Dairy;1.574.288;OUT045;2002;;Tier 2;Supermarket Type1;20.426.744;EEUU
76132;FDR27;;15.1;Regular;0.096020459;Meat;1.337.942;OUT013;1987;High;Tier 3;Supermarket Type1;23.848.956;EEUU
88857;FDT49;;7;Low Fat;0.15202235;Canned;106.628;OUT018;2009;Medium;Tier 3;Supermarket Type2;639.168;EEUU
410311;FDX26;;;Low Fat;0.087383304;Dairy;1.804.292;OUT027;1985;Medium;Tier 3;Supermarket Type3;40.134.424;EEUU
78111;NCW53;;18.35;Low Fat;0.03066757;Health and Hygiene;1.934.162;OUT017;2007;;Tier 2;Supermarket Type1;21.165.782;EEUU
84435;FDS19;;13.8;Regular;0;Fruits and Vegetables;743.012;OUT045;2002;;Tier 2;Supermarket Type1;16.698.264;EEUU
66529;DRF15;;18.35;Low Fat;0.03321399;Dairy;154.934;OUT046;1997;Small;Tier 1;Supermarket Type1;1.225.072;EEUU
28348;DRH01;;;Low Fat;0.097429924;Soft Drinks;1.728.738;OUT027;1985;Medium;Tier 3;Supermarket Type3;36.492.498;EEUU
46221;FDJ12;;8.895;Regular;0.039120291;Baking Goods;2.068.296;OUT045;2002;;Tier 2;Supermarket Type1;4.154.592;EEUU
1063101;NCE42;;;Low Fat;0.01055095;Household;2.349.958;OUT027;1985;Medium;Tier 3;Supermarket Type3;130.869.648;EEUU
22587;DRL37;;15.5;Low Fat;0.053480419;Soft Drinks;42.377;OUT045;2002;;Tier 2;Supermarket Type1;1.211.756;EEUU
39421;FDJ36;;14.5;Regular;0.128520186;Baking Goods;1.014.332;OUT045;2002;;Tier 2;Supermarket Type1;19.481.308;EEUU
91187;NCH18;;;Low Fat;0.044444956;Household;2.452.802;OUT027;1985;Medium;Tier 3;Supermarket Type3;100.728.882;EEUU
72425;DRI11;;8.26;Low Fat;0.034544435;Hard Drinks;1.160.834;OUT018;2009;Medium;Tier 3;Supermarket Type2;12.670.174;EEUU
510124;NCO17;;10;Low Fat;0.073678663;Health and Hygiene;120.944;OUT018;2009;Medium;Tier 3;Supermarket Type2;2.037.348;EEUU
841083;FDS49;;9;Low Fat;0.079668739;Canned;796.644;OUT018;2009;Medium;Tier 3;Supermarket Type2;1.571.288;EEUU
76478;FDX43;;5.655;Low Fat;0.085447928;Fruits and Vegetables;165.85;OUT045;2002;;Tier 2;Supermarket Type1;1830.95;EEUU
66795;NCS17;;18.6;Low Fat;0.080434451;Health and Hygiene;934.436;OUT013;1987;High;Tier 3;Supermarket Type1;17.017.848;EEUU
59674;NCC42;;15;Low Fat;0.044978225;Health and Hygiene;1.408.838;OUT049;1999;Medium;Tier 1;Supermarket Type1;22.477.408;EEUU
96643;NCM26;;20.5;Low Fat;0.023190134;Others;153.434;OUT045;2002;;Tier 2;Supermarket Type1;3.981.484;EEUU
104254;FDU32;;8.785;Low Fat;0.025967624;Fruits and Vegetables;1.199.414;OUT046;1997;Small;Tier 1;Supermarket Type1;14.620.968;EEUU
51168;FDU19;;8.77;reg;0.046962004;Fruits and Vegetables;1.738.422;OUT018;2009;Medium;Tier 3;Supermarket Type2;3.448.844;EEUU
29875;NCM53;;18.75;Low Fat;0.05233528;Health and Hygiene;108.128;OUT017;2007;;Tier 2;Supermarket Type1;1065.28;EEUU
73279;FDG32;;19.85;Low Fat;0.17635245;Fruits and Vegetables;2.208.772;OUT045;2002;;Tier 2;Supermarket Type1;42.251.668;EEUU
631011;FDF04;;17.5;LF;0.013692598;Frozen Foods;2.597.304;OUT018;2009;Medium;Tier 3;Supermarket Type2;36.166.256;EEUU
17898;NCN55;;14.6;LF;0;Others;2.423.538;OUT035;2004;Small;Tier 2;Supermarket Type1;52.877.836;EEUU
1061019;FDJ34;;11.8;Regular;0.093655728;Snack Foods;1.271.704;OUT046;1997;Small;Tier 1;Supermarket Type1;30.040.896;EEUU
81213;FDT51;;11.65;Regular;0.018275816;Meat;1.108.544;OUT010;1998;;Tier 3;Grocery Store;1.118.544;EEUU
84773;FDT01;;13.65;Regular;0.184167712;Canned;2.137.902;OUT046;1997;Small;Tier 1;Supermarket Type1;12.743.412;EEUU
66569;FDV28;;;Regular;0.158954903;Frozen Foods;349.558;OUT027;1985;Medium;Tier 3;Supermarket Type3;11.205.414;EEUU
33579;FDD02;;16.6;Low Fat;0.050392993;Canned;1.184.124;OUT045;2002;;Tier 2;Supermarket Type1;31.998.348;EEUU
539106;FDW48;;18;Low Fat;0.008558144;Baking Goods;790.618;OUT045;2002;;Tier 2;Supermarket Type1;1.208.427;EEUU
49448;FDF44;;7.17;Regular;0.059820884;Fruits and Vegetables;1.303.968;OUT049;1999;Medium;Tier 1;Supermarket Type1;35.234.136;EEUU
18266;FDY14;;10.3;LF;0.070149088;Dairy;2.645.226;OUT049;1999;Medium;Tier 1;Supermarket Type1;34.361.938;EEUU
310719;FDU59;;;Low Fat;0.095919472;Breads;1.626.552;OUT027;1985;Medium;Tier 3;Supermarket Type3;5.685.932;EEUU
11434;FDQ10;;;Low Fat;0.058092551;Snack Foods;1.720.422;OUT019;1985;Small;Tier 1;Grocery Store;5.173.266;EEUU
981059;FDV21;;11.5;Low Fat;0.286357776;Snack Foods;1.239.704;OUT010;1998;;Tier 3;Grocery Store;3.755.112;EEUU
72944;FDQ36;;7.855;Regular;0.161798604;Baking Goods;372.848;OUT049;1999;Medium;Tier 1;Supermarket Type1;745.696;EEUU
10731010;FDH12;;;Low Fat;0.148742896;Baking Goods;107.128;OUT019;1985;Small;Tier 1;Grocery Store;319.584;EEUU
731075;FDV40;;17.35;Low Fat;0;Frozen Foods;722.038;OUT017;2007;;Tier 2;Supermarket Type1;8.868.456;EEUU
61011010;NCF07;;9;Low Fat;0.032022535;Household;1.018.016;OUT046;1997;Small;Tier 1;Supermarket Type1;17.204.272;EEUU
28948;FDA08;;;Regular;0.049842613;Fruits and Vegetables;1.642.526;OUT027;1985;Medium;Tier 3;Supermarket Type3;39.468.624;EEUU
311027;FDP33;;;Low Fat;0.156304192;Snack Foods;2.563.672;OUT019;1985;Small;Tier 1;Grocery Store;2.556.672;EEUU
1061083;FDS27;;10.195;Regular;0.012458143;Meat;196.311;OUT046;1997;Small;Tier 1;Supermarket Type1;589.233;EEUU
961038;DRD60;;15.7;Low Fat;0.037201127;Soft Drinks;1.817.634;OUT013;1987;High;Tier 3;Supermarket Type1;25.446.876;EEUU
38714;FDM28;;15.7;Low Fat;0.045274134;Frozen Foods;177.966;OUT049;1999;Medium;Tier 1;Supermarket Type1;3.415.554;EEUU
891068;NCU54;;8.88;Low Fat;0.098603729;Household;210.727;OUT035;2004;Small;Tier 2;Supermarket Type1;4194.54;EEUU
69131;NCX05;;15.2;LF;0.097457483;Health and Hygiene;1.144.492;OUT018;2009;Medium;Tier 3;Supermarket Type2;579.246;EEUU
17964;FDX59;;10.195;Low Fat;0.051661272;Breads;333.558;OUT046;1997;Small;Tier 1;Supermarket Type1;848.895;EEUU
31336;FDE10;;6.67;Regular;0;Snack Foods;1.330.626;OUT049;1999;Medium;Tier 1;Supermarket Type1;15.739.512;EEUU
88243;FDW16;;;Regular;0.041273391;Frozen Foods;916.804;OUT027;1985;Medium;Tier 3;Supermarket Type3;38.589.768;EEUU
133106;FDW07;;;Regular;0.141997869;Fruits and Vegetables;905.514;OUT027;1985;Medium;Tier 3;Supermarket Type3;20.366.822;EEUU
41587;FDG38;;8.975;Regular;0;Canned;849.224;OUT018;2009;Medium;Tier 3;Supermarket Type2;1.278.336;EEUU
358107;DRC27;;13.8;Low Fat;0.058339153;Dairy;2.462.802;OUT018;2009;Medium;Tier 3;Supermarket Type2;1.228.401;EEUU
211083;FDT43;;16.35;Low Fat;0.020544065;Fruits and Vegetables;499.324;OUT035;2004;Small;Tier 2;Supermarket Type1;259.662;EEUU
59924;FDR44;;6.11;Regular;0.103503049;Fruits and Vegetables;1.296.968;OUT017;2007;;Tier 2;Supermarket Type1;11.744.712;EEUU
76318;FDP26;;7.785;Low Fat;0.140342195;Dairy;1.056.306;OUT017;2007;;Tier 2;Supermarket Type1;6.271.836;EEUU
38526;NCE55;;;Low Fat;0.12929931;Household;178.237;OUT027;1985;Medium;Tier 3;Supermarket Type3;7.939.665;EEUU
710873;FDU39;;18.85;Low Fat;0.036031137;Meat;604.562;OUT035;2004;Small;Tier 2;Supermarket Type1;11.258.678;EEUU
761081;FDK27;;;Low Fat;0.008903212;Meat;1.209.756;OUT027;1985;Medium;Tier 3;Supermarket Type3;27.870.388;EEUU
61256;FDP32;;6.65;Low Fat;0.087669485;Fruits and Vegetables;1.272.678;OUT046;1997;Small;Tier 1;Supermarket Type1;24.161.882;EEUU
861049;NCW54;;7.5;Low Fat;0;Household;592.588;OUT049;1999;Medium;Tier 1;Supermarket Type1;9.161.408;EEUU
81244;FDA36;;5.985;Low Fat;0.005661669;Baking Goods;1.865.924;OUT013;1987;High;Tier 3;Supermarket Type1;25.912.936;EEUU
84869;FDU24;;6.78;Regular;0;Baking Goods;95.012;OUT049;1999;Medium;Tier 1;Supermarket Type1;2.050.664;EEUU
48226;FDX34;;6.195;Low Fat;0.07198553;Snack Foods;1.222.098;OUT046;1997;Small;Tier 1;Supermarket Type1;1.205.098;EEUU
54329;FDU27;;18.6;Regular;0.17133418;Meat;488.376;OUT013;1987;High;Tier 3;Supermarket Type1;2.876.256;EEUU
310813;FDQ25;;8.63;Regular;0.047329385;Canned;1.741.422;OUT010;1998;;Tier 3;Grocery Store;5.173.266;EEUU
88378;FDY01;;11.8;Regular;0.170977155;Canned;1.170.834;OUT018;2009;Medium;Tier 3;Supermarket Type2;18.429.344;EEUU
87244;FDH27;;7.075;Low Fat;0.058298384;Dairy;1.458.128;OUT013;1987;High;Tier 3;Supermarket Type1;17.257.536;EEUU
731055;FDL10;;8.395;Low Fat;0.039715591;Snack Foods;1.001.042;OUT017;2007;;Tier 2;Supermarket Type1;12.896.546;EEUU
223102;FDL15;;17.85;Low Fat;0.046824729;Meat;1.536.682;OUT018;2009;Medium;Tier 3;Supermarket Type2;18.296.184;EEUU
91478;FDT24;;12.35;Regular;0.311090379;Baking Goods;792.328;OUT010;1998;;Tier 3;Grocery Store;1.544.656;EEUU
36652;NCN55;;14.6;Low Fat;0.059611153;Others;2.383.538;OUT045;2002;;Tier 2;Supermarket Type1;21.631.842;EEUU
866210;FDZ59;;;Regular;0.103517853;Baking Goods;164.95;OUT027;1985;Medium;Tier 3;Supermarket Type3;4161.25;EEUU
89958;FDM57;;11.65;Regular;0.075834825;Snack Foods;829.908;OUT035;2004;Small;Tier 2;Supermarket Type1;1.258.362;EEUU
31129;FDD14;;20.7;Low Fat;0.170072462;Canned;1.838.266;OUT049;1999;Medium;Tier 1;Supermarket Type1;1.844.266;EEUU
628510;FDU19;;8.77;Regular;0;Fruits and Vegetables;1.736.422;OUT013;1987;High;Tier 3;Supermarket Type1;5.173.266;EEUU
910127;DRJ39;;20.25;Low Fat;0.036399734;Dairy;2.193.482;OUT045;2002;;Tier 2;Supermarket Type1;83.238.316;EEUU
810176;FDI04;;13.65;Regular;0.072912432;Frozen Foods;1.984.426;OUT046;1997;Small;Tier 1;Supermarket Type1;55.367.928;EEUU
54649;NCQ54;;17.7;Low Fat;0.012567811;Household;1.684.474;OUT045;2002;;Tier 2;Supermarket Type1;23.582.636;EEUU
23727;FDW12;;8.315;Regular;0.035773394;Baking Goods;1.443.444;OUT017;2007;;Tier 2;Supermarket Type1;34.834.656;EEUU
510248;FDQ32;;;Regular;0.046382793;Fruits and Vegetables;1.228.388;OUT027;1985;Medium;Tier 3;Supermarket Type3;29.721.312;EEUU
76765;DRG49;;7.81;Low Fat;0.067836851;Soft Drinks;2.461.486;OUT017;2007;;Tier 2;Supermarket Type1;53.756.692;EEUU
96994;FDP58;;11.1;Low Fat;0;Snack Foods;2.207.482;OUT049;1999;Medium;Tier 1;Supermarket Type1;4.380.964;EEUU
26616;FDD57;;18.1;low fat;0.022434418;Fruits and Vegetables;962.094;OUT049;1999;Medium;Tier 1;Supermarket Type1;952.094;EEUU
435610;DRG23;;8.88;Low Fat;0.086764795;Hard Drinks;1.538.682;OUT035;2004;Small;Tier 2;Supermarket Type1;18.296.184;EEUU
869103;NCZ17;;12.15;LF;0;Health and Hygiene;391.506;OUT017;2007;;Tier 2;Supermarket Type1;14.800.734;EEUU
47758;DRJ11;;9.5;Low Fat;0.085437778;Hard Drinks;1.884.872;OUT018;2009;Medium;Tier 3;Supermarket Type2;35.926.568;EEUU
69865;FDG16;;15.25;Low Fat;0.089998959;Frozen Foods;2.151.192;OUT045;2002;;Tier 2;Supermarket Type1;2.157.192;EEUU
34663;FDZ51;;;Regular;0.054288646;Meat;966.094;OUT027;1985;Medium;Tier 3;Supermarket Type3;21.898.162;EEUU
810896;NCN43;;12.15;Low Fat;0;Others;123.773;OUT046;1997;Small;Tier 1;Supermarket Type1;3.325.671;EEUU
76866;NCN30;;16.35;LF;0.016993204;Household;95.741;OUT046;1997;Small;Tier 1;Supermarket Type1;965.41;EEUU
94869;FDP39;;;Low Fat;0.06908877;Meat;523.324;OUT027;1985;Medium;Tier 3;Supermarket Type3;1298.31;EEUU
79512;FDP34;;12.85;Low Fat;0.137441201;Snack Foods;157.663;OUT049;1999;Medium;Tier 1;Supermarket Type1;2.659.871;EEUU
87166;FDM44;;12.5;Low Fat;0.051970788;Fruits and Vegetables;103.699;OUT010;1998;;Tier 3;Grocery Store;412.796;EEUU
68243;FDC28;;7.905;Low Fat;0;Frozen Foods;1.091.254;OUT017;2007;;Tier 2;Supermarket Type1;1.627.881;EEUU
4551010;DRC24;;17.85;Low Fat;0.02492239;Soft Drinks;1.534.998;OUT018;2009;Medium;Tier 3;Supermarket Type2;29.221.962;EEUU
410384;FDN46;;7.21;Regular;0.144924795;Snack Foods;1.008.332;OUT045;2002;;Tier 2;Supermarket Type1;1.537.998;EEUU
53598;NCN53;;5.175;LF;0.030349723;Health and Hygiene;370.874;OUT035;2004;Small;Tier 2;Supermarket Type1;4.234.488;EEUU
57715;FDY32;;;Low Fat;0.226284381;Fruits and Vegetables;163.221;OUT019;1985;Small;Tier 1;Grocery Store;326.242;EEUU
24234;NCW06;;16.2;Low Fat;0.050625182;Household;1.931.162;OUT017;2007;;Tier 2;Supermarket Type1;25.014.106;EEUU
29613;FDY48;;14;Low Fat;0.02371512;Baking Goods;1.038.332;OUT013;1987;High;Tier 3;Supermarket Type1;17.430.644;EEUU
88775;NCP29;;8.42;Low Fat;0.112177581;Health and Hygiene;659.168;OUT013;1987;High;Tier 3;Supermarket Type1;958.752;EEUU
81811;FDB60;;9.3;low fat;0.04774013;Baking Goods;1.950.136;OUT010;1998;;Tier 3;Grocery Store;1.944.136;EEUU
1010233;DRE60;;9.395;Low Fat;0.159304333;Soft Drinks;226.172;OUT035;2004;Small;Tier 2;Supermarket Type1;3.848.324;EEUU
910692;FDN51;;17.85;Regular;0.020989308;Meat;2.607.936;OUT045;2002;;Tier 2;Supermarket Type1;46.978.848;EEUU
52633;DRE15;;;Low Fat;0.01769927;Dairy;742.012;OUT027;1985;Medium;Tier 3;Supermarket Type3;12.903.204;EEUU
86543;DRG15;;6.13;Low Fat;0;Dairy;601.536;OUT013;1987;High;Tier 3;Supermarket Type1;11.025.648;EEUU
78949;FDX55;;;Low Fat;0.096658404;Fruits and Vegetables;2.169.166;OUT019;1985;Small;Tier 1;Grocery Store;2.177.166;EEUU
